PAYMENT_ID;PAYMENT_DATE;CASH_FLOW;SUPPLIER_ID;ORDER_ID;EMPLOYEE_ID;WAREHOUSE_ID;PAYMENT_METHOD_ID
531;2024-03-21 00:00:00;405.04;;532;;;4
532;2023-11-08 00:00:00;168.36;;533;;;6
533;2024-06-15 00:00:00;75.9;;534;;;1
534;2023-10-21 00:00:00;166.47;;535;;;1
535;2023-12-22 00:00:00;237.34;;536;;;7
536;2024-07-02 00:00:00;258.76;;537;;;7
537;2024-02-26 00:00:00;435.59;;538;;;7
538;2023-10-23 00:00:00;156.17;;539;;;5
539;2024-09-25 00:00:00;67.93;;540;;;2
540;2024-08-15 00:00:00;46.98;;541;;;5
541;2024-04-20 00:00:00;71.63;;542;;;7
542;2024-09-30 00:00:00;228.06;;543;;;2
543;2024-06-06 00:00:00;86.25;;544;;;2
544;2024-01-27 00:00:00;114.83;;545;;;3
545;2023-10-30 00:00:00;144.43;;546;;;6
546;2023-11-05 00:00:00;216.6;;547;;;5
547;2023-11-14 00:00:00;80.17;;548;;;3
548;2024-03-03 00:00:00;142.59;;549;;;1
549;2023-12-29 00:00:00;81.22;;550;;;3
550;2024-01-06 00:00:00;53.3;;551;;;1
551;2024-08-27 00:00:00;229.22;;552;;;5
552;2023-09-19 00:00:00;101.61;;553;;;3
553;2023-10-30 00:00:00;14.95;;554;;;2
554;2024-08-03 00:00:00;43.56;;555;;;3
555;2023-11-02 00:00:00;451.45;;556;;;2
556;2024-05-05 00:00:00;505.33;;557;;;4
557;2024-09-07 00:00:00;593.21;;558;;;3
558;2024-03-04 00:00:00;180.38;;559;;;5
559;2023-12-11 00:00:00;723.08;;560;;;5
560;2023-10-14 00:00:00;212.64;;561;;;7
561;2024-08-27 00:00:00;218.99;;562;;;7
562;2024-03-28 00:00:00;37.87;;563;;;1
563;2024-02-21 00:00:00;117.81;;564;;;5
564;2024-04-23 00:00:00;77.99;;565;;;4
565;2023-10-02 00:00:00;183.08;;566;;;7
566;2024-04-09 00:00:00;81.13;;567;;;4
567;2023-11-04 00:00:00;174.21;;568;;;3
568;2024-04-26 00:00:00;215.92;;569;;;7
569;2023-12-19 00:00:00;24.3;;570;;;4
570;2024-09-27 00:00:00;191.45;;571;;;4
571;2024-01-04 00:00:00;111.25;;572;;;6
572;2023-10-08 00:00:00;237.84;;573;;;6
573;2024-03-30 00:00:00;360.45;;574;;;6
574;2024-02-11 00:00:00;105.46;;575;;;4
575;2024-01-29 00:00:00;128.74;;576;;;2
576;2024-07-23 00:00:00;223.17;;577;;;3
577;2024-01-02 00:00:00;53.36;;578;;;7
578;2024-04-16 00:00:00;30.44;;579;;;6
579;2024-07-28 00:00:00;52.79;;580;;;6
580;2023-12-15 00:00:00;133.79;;581;;;6
581;2023-09-13 00:00:00;242.14;;582;;;2
582;2023-10-01 00:00:00;64.46;;583;;;2
583;2023-12-27 00:00:00;199.74;;584;;;6
584;2024-02-07 00:00:00;54.27;;585;;;4
585;2023-12-30 00:00:00;601.83;;586;;;2
586;2023-10-11 00:00:00;85.81;;587;;;7
587;2024-08-17 00:00:00;10.44;;588;;;7
588;2024-09-09 00:00:00;94.58;;589;;;3
589;2024-03-27 00:00:00;190.68;;590;;;5
590;2024-02-09 00:00:00;198.9;;591;;;4
591;2024-07-31 00:00:00;22.48;;592;;;1
592;2024-05-14 00:00:00;172.96;;593;;;6
593;2024-09-17 00:00:00;602.64;;594;;;1
594;2024-03-21 00:00:00;222.8;;595;;;3
595;2023-12-25 00:00:00;174.31;;596;;;1
596;2023-09-29 00:00:00;240.56;;597;;;5
597;2023-11-26 00:00:00;64.32;;598;;;2
598;2023-12-25 00:00:00;405.6;;599;;;6
599;2024-06-23 00:00:00;268.7;;600;;;3
600;2024-02-10 00:00:00;50.19;;601;;;4
601;2024-08-02 00:00:00;334.08;;602;;;3
602;2024-07-11 00:00:00;82.05;;603;;;7
603;2023-10-05 00:00:00;123.75;;604;;;5
604;2024-02-06 00:00:00;179.16;;605;;;4
605;2023-10-14 00:00:00;68.26;;606;;;5
606;2023-12-16 00:00:00;10.08;;607;;;2
607;2024-06-11 00:00:00;138.74;;608;;;2
608;2024-01-13 00:00:00;201.06;;609;;;2
609;2024-05-15 00:00:00;237.39;;610;;;2
610;2024-08-17 00:00:00;14.74;;611;;;3
611;2024-01-29 00:00:00;59.02;;612;;;3
612;2024-08-18 00:00:00;246.16;;613;;;5
613;2023-09-22 00:00:00;132.61;;614;;;1
614;2023-11-02 00:00:00;213.62;;615;;;7
615;2023-10-12 00:00:00;9.66;;616;;;3
616;2024-01-18 00:00:00;297.76;;617;;;7
617;2024-05-25 00:00:00;31.54;;618;;;4
618;2024-04-14 00:00:00;250.25;;619;;;7
619;2023-12-31 00:00:00;77.44;;620;;;7
620;2024-05-13 00:00:00;141.11;;621;;;3
621;2024-08-27 00:00:00;20.85;;622;;;6
622;2024-06-14 00:00:00;3.78;;623;;;7
623;2023-12-24 00:00:00;175.78;;624;;;5
624;2024-03-23 00:00:00;192.23;;625;;;5
625;2024-01-24 00:00:00;243.25;;626;;;2
626;2024-01-19 00:00:00;79.52;;627;;;5
627;2024-09-05 00:00:00;250.15;;628;;;2
628;2024-06-07 00:00:00;291.47;;629;;;6
629;2024-09-10 00:00:00;416.09;;630;;;1
630;2024-06-08 00:00:00;213.47;;631;;;3
631;2023-12-05 00:00:00;113.87;;632;;;7
632;2024-06-18 00:00:00;17.91;;633;;;7
633;2024-06-18 00:00:00;161.92;;634;;;6
634;2024-01-16 00:00:00;11.52;;635;;;6
635;2024-06-06 00:00:00;141.24;;636;;;2
636;2024-06-28 00:00:00;136.51;;637;;;3
637;2024-01-28 00:00:00;165.16;;638;;;3
638;2023-11-19 00:00:00;83.67;;639;;;1
639;2024-06-11 00:00:00;286.88;;640;;;5
640;2024-02-24 00:00:00;165.61;;641;;;6
641;2024-08-26 00:00:00;29.31;;642;;;2
642;2023-11-10 00:00:00;185.84;;643;;;7
643;2024-07-07 00:00:00;239.97;;644;;;3
644;2024-04-15 00:00:00;160.51;;645;;;4
645;2024-08-13 00:00:00;51.85;;646;;;1
646;2024-08-07 00:00:00;197.2;;647;;;2
647;2024-09-08 00:00:00;168.19;;648;;;4
648;2024-08-03 00:00:00;108.0;;649;;;1
649;2024-09-08 00:00:00;244.39;;650;;;7
650;2023-11-17 00:00:00;71.38;;651;;;7
651;2023-12-02 00:00:00;820.04;;652;;;1
652;2024-06-01 00:00:00;109.82;;653;;;3
653;2024-07-13 00:00:00;610.03;;654;;;5
654;2024-08-26 00:00:00;154.37;;655;;;5
655;2024-06-04 00:00:00;220.79;;656;;;1
656;2024-06-13 00:00:00;33.2;;657;;;1
657;2024-07-09 00:00:00;65.48;;658;;;6
658;2023-12-15 00:00:00;119.31;;659;;;5
659;2024-06-22 00:00:00;58.6;;660;;;2
660;2024-01-24 00:00:00;125.83;;661;;;7
661;2024-01-04 00:00:00;38.58;;662;;;2
662;2024-06-24 00:00:00;54.05;;663;;;7
663;2024-04-04 00:00:00;154.91;;664;;;7
664;2024-03-18 00:00:00;24.55;;665;;;5
665;2024-03-22 00:00:00;40.6;;666;;;7
666;2024-04-19 00:00:00;147.27;;667;;;7
667;2024-08-16 00:00:00;61.71;;668;;;6
668;2023-11-25 00:00:00;54.82;;669;;;5
669;2024-07-06 00:00:00;663.26;;670;;;7
670;2023-12-11 00:00:00;59.22;;671;;;2
671;2023-10-17 00:00:00;58.77;;672;;;3
672;2024-01-13 00:00:00;59.39;;673;;;5
673;2024-07-18 00:00:00;402.64;;674;;;1
674;2024-07-02 00:00:00;270.92;;675;;;2
675;2024-04-26 00:00:00;272.76;;676;;;4
676;2024-03-06 00:00:00;687.15;;677;;;3
677;2024-07-03 00:00:00;207.43;;678;;;5
678;2023-11-19 00:00:00;243.9;;679;;;7
679;2024-02-28 00:00:00;951.74;;680;;;2
680;2024-03-20 00:00:00;284.7;;681;;;7
681;2023-11-27 00:00:00;132.29;;682;;;6
682;2024-05-12 00:00:00;31.5;;683;;;7
683;2023-12-25 00:00:00;140.54;;684;;;4
684;2024-07-03 00:00:00;133.72;;685;;;5
685;2024-08-13 00:00:00;109.97;;686;;;5
686;2024-05-21 00:00:00;85.15;;687;;;5
687;2024-07-25 00:00:00;218.21;;688;;;6
688;2023-10-26 00:00:00;101.95;;689;;;4
689;2024-07-21 00:00:00;174.29;;690;;;6
690;2024-03-31 00:00:00;216.64;;691;;;6
691;2024-07-06 00:00:00;78.82;;692;;;4
692;2024-01-24 00:00:00;150.13;;693;;;2
693;2024-07-24 00:00:00;433.05;;694;;;5
694;2024-09-08 00:00:00;59.59;;695;;;3
695;2024-08-24 00:00:00;114.89;;696;;;1
696;2024-07-25 00:00:00;45.51;;697;;;3
697;2024-05-10 00:00:00;53.0;;698;;;2
698;2024-08-13 00:00:00;294.12;;699;;;5
699;2024-05-20 00:00:00;21.35;;700;;;6
700;2024-01-31 00:00:00;35.12;;701;;;1
701;2023-12-02 00:00:00;124.62;;702;;;7
702;2024-06-18 00:00:00;92.18;;703;;;5
703;2024-05-21 00:00:00;189.2;;704;;;4
704;2024-01-23 00:00:00;483.87;;705;;;2
705;2023-10-28 00:00:00;106.44;;706;;;6
706;2023-12-31 00:00:00;55.08;;707;;;7
707;2023-10-14 00:00:00;35.48;;708;;;1
708;2024-01-27 00:00:00;61.87;;709;;;3
709;2023-11-20 00:00:00;643.97;;710;;;1
710;2024-03-15 00:00:00;38.8;;711;;;2
711;2024-01-20 00:00:00;92.16;;712;;;5
712;2024-02-05 00:00:00;483.2;;713;;;5
713;2023-12-01 00:00:00;79.29;;714;;;2
714;2023-11-01 00:00:00;88.11;;715;;;2
715;2024-04-05 00:00:00;311.2;;716;;;2
716;2024-07-19 00:00:00;704.76;;717;;;5
717;2024-04-22 00:00:00;441.07;;718;;;5
718;2024-06-15 00:00:00;244.52;;719;;;2
719;2024-06-01 00:00:00;193.61;;720;;;1
720;2024-08-16 00:00:00;118.48;;721;;;2
721;2024-03-10 00:00:00;71.45;;722;;;7
722;2024-02-24 00:00:00;58.4;;723;;;2
723;2024-01-09 00:00:00;77.58;;724;;;5
724;2024-01-31 00:00:00;29.79;;725;;;5
725;2024-01-05 00:00:00;43.4;;726;;;5
726;2023-10-30 00:00:00;132.4;;727;;;3
727;2024-01-16 00:00:00;367.97;;728;;;5
728;2024-01-02 00:00:00;94.76;;729;;;7
729;2024-08-05 00:00:00;358.1;;730;;;7
730;2024-01-04 00:00:00;30.88;;731;;;5
731;2023-11-15 00:00:00;297.31;;732;;;5
732;2024-01-27 00:00:00;444.35;;733;;;6
733;2024-09-05 00:00:00;69.8;;734;;;5
734;2024-08-01 00:00:00;127.58;;735;;;4
735;2024-08-12 00:00:00;105.66;;736;;;4
736;2023-10-19 00:00:00;150.64;;737;;;1
737;2023-10-05 00:00:00;27.47;;738;;;6
738;2024-05-16 00:00:00;287.89;;739;;;4
739;2024-04-22 00:00:00;1261.24;;740;;;5
740;2024-09-02 00:00:00;7.96;;741;;;4
741;2023-12-21 00:00:00;93.91;;742;;;1
742;2024-02-09 00:00:00;227.38;;743;;;1
743;2024-08-09 00:00:00;63.77;;744;;;5
744;2023-12-17 00:00:00;39.68;;745;;;5
745;2023-09-15 00:00:00;348.58;;746;;;6
746;2024-03-13 00:00:00;129.67;;747;;;4
747;2024-09-21 00:00:00;57.51;;748;;;2
748;2024-07-23 00:00:00;334.45;;749;;;7
749;2024-07-14 00:00:00;13.93;;750;;;1
750;2024-04-15 00:00:00;170.26;;751;;;1
751;2024-07-01 00:00:00;13.16;;752;;;5
752;2024-01-13 00:00:00;41.16;;753;;;7
753;2023-12-02 00:00:00;58.89;;754;;;5
754;2023-11-27 00:00:00;546.91;;755;;;4
755;2023-11-05 00:00:00;137.28;;756;;;2
756;2024-01-22 00:00:00;156.25;;757;;;5
757;2023-10-03 00:00:00;281.98;;758;;;7
758;2023-10-04 00:00:00;403.18;;759;;;6
759;2023-11-01 00:00:00;74.19;;760;;;2
760;2023-12-11 00:00:00;338.82;;761;;;4
761;2024-07-03 00:00:00;122.67;;762;;;5
762;2024-02-23 00:00:00;418.59;;763;;;4
763;2024-06-18 00:00:00;45.89;;764;;;1
764;2024-06-01 00:00:00;207.68;;765;;;1
765;2024-01-17 00:00:00;210.59;;766;;;2
766;2023-10-22 00:00:00;47.2;;767;;;6
767;2023-12-31 00:00:00;387.54;;768;;;1
768;2023-10-16 00:00:00;180.31;;769;;;4
769;2023-10-25 00:00:00;52.93;;770;;;3
770;2024-04-12 00:00:00;258.33;;771;;;3
771;2024-01-22 00:00:00;25.62;;772;;;4
772;2023-11-29 00:00:00;87.37;;773;;;6
773;2024-02-27 00:00:00;23.05;;774;;;5
774;2024-07-13 00:00:00;11.19;;775;;;4
775;2024-09-10 00:00:00;419.76;;776;;;5
776;2024-08-21 00:00:00;145.48;;777;;;5
777;2024-01-15 00:00:00;56.91;;778;;;6
778;2023-10-30 00:00:00;463.69;;779;;;1
779;2024-05-30 00:00:00;135.32;;780;;;6
780;2024-05-25 00:00:00;137.77;;781;;;1
781;2024-05-26 00:00:00;82.27;;782;;;4
782;2024-08-24 00:00:00;98.68;;783;;;2
783;2024-03-15 00:00:00;250.65;;784;;;4
784;2024-02-03 00:00:00;65.82;;785;;;7
785;2024-09-10 00:00:00;179.35;;786;;;1
786;2024-08-20 00:00:00;19.9;;787;;;2
787;2024-07-07 00:00:00;42.1;;788;;;2
788;2023-11-25 00:00:00;1.99;;789;;;1
789;2023-11-08 00:00:00;238.05;;790;;;3
790;2024-02-25 00:00:00;440.9;;791;;;1
791;2024-09-05 00:00:00;132.97;;792;;;2
792;2024-06-06 00:00:00;49.69;;793;;;1
793;2023-12-27 00:00:00;119.47;;794;;;4
794;2024-06-23 00:00:00;237.5;;795;;;7
795;2023-10-31 00:00:00;97.59;;796;;;3
796;2024-01-12 00:00:00;230.14;;797;;;7
797;2023-10-03 00:00:00;78.38;;798;;;4
798;2023-11-26 00:00:00;57.41;;799;;;7
799;2024-03-27 00:00:00;64.43;;800;;;7
800;2024-04-16 00:00:00;264.09;;801;;;4
801;2023-10-16 00:00:00;15.36;;802;;;4
802;2024-07-27 00:00:00;93.89;;803;;;5
803;2024-08-11 00:00:00;385.82;;804;;;2
804;2023-10-31 00:00:00;449.29;;805;;;3
805;2024-01-27 00:00:00;51.86;;806;;;6
806;2023-10-18 00:00:00;165.55;;807;;;6
807;2024-09-28 00:00:00;886.72;;808;;;1
808;2024-04-09 00:00:00;144.35;;809;;;6
809;2024-07-13 00:00:00;82.94;;810;;;6
810;2024-08-30 00:00:00;122.16;;811;;;4
811;2024-01-21 00:00:00;102.57;;812;;;6
812;2024-06-12 00:00:00;223.09;;813;;;3
813;2023-10-30 00:00:00;290.18;;814;;;1
814;2024-03-28 00:00:00;39.42;;815;;;5
815;2023-10-22 00:00:00;160.27;;816;;;6
816;2023-12-25 00:00:00;71.17;;817;;;3
817;2024-02-21 00:00:00;304.74;;818;;;5
818;2023-10-29 00:00:00;269.59;;819;;;3
819;2024-06-16 00:00:00;171.01;;820;;;7
820;2024-02-17 00:00:00;113.12;;821;;;1
821;2023-12-25 00:00:00;338.71;;822;;;1
822;2024-07-07 00:00:00;140.7;;823;;;5
823;2024-04-07 00:00:00;78.1;;824;;;1
824;2023-11-06 00:00:00;73.07;;825;;;5
825;2023-12-28 00:00:00;317.84;;826;;;2
826;2024-04-23 00:00:00;102.66;;827;;;2
827;2024-04-04 00:00:00;110.22;;828;;;7
828;2023-10-05 00:00:00;172.7;;829;;;4
829;2024-03-01 00:00:00;128.23;;830;;;6
830;2024-05-17 00:00:00;267.34;;831;;;2
831;2023-11-25 00:00:00;218.87;;832;;;3
832;2023-12-05 00:00:00;60.3;;833;;;7
833;2024-03-16 00:00:00;189.35;;834;;;3
834;2024-03-08 00:00:00;112.14;;835;;;6
835;2024-06-04 00:00:00;120.21;;836;;;6
836;2024-01-02 00:00:00;227.52;;837;;;6
837;2024-04-11 00:00:00;388.15;;838;;;2
838;2024-08-24 00:00:00;359.68;;839;;;2
839;2024-07-13 00:00:00;54.72;;840;;;2
840;2023-11-28 00:00:00;478.86;;841;;;5
841;2024-03-12 00:00:00;152.42;;842;;;2
842;2024-01-06 00:00:00;267.25;;843;;;7
843;2023-12-29 00:00:00;781.77;;844;;;6
844;2024-06-02 00:00:00;115.11;;845;;;1
845;2024-09-05 00:00:00;135.94;;846;;;3
846;2023-12-30 00:00:00;247.48;;847;;;3
847;2023-11-21 00:00:00;490.57;;848;;;5
848;2024-04-15 00:00:00;638.78;;849;;;3
849;2024-01-15 00:00:00;353.4;;850;;;5
850;2023-12-10 00:00:00;57.16;;851;;;7
851;2023-10-17 00:00:00;223.86;;852;;;1
852;2024-02-15 00:00:00;48.2;;853;;;7
853;2024-06-19 00:00:00;84.17;;854;;;7
854;2023-10-17 00:00:00;97.66;;855;;;7
855;2024-05-22 00:00:00;83.77;;856;;;3
856;2023-11-15 00:00:00;109.33;;857;;;5
857;2024-03-04 00:00:00;292.25;;858;;;4
858;2023-12-26 00:00:00;90.6;;859;;;5
859;2024-06-17 00:00:00;72.79;;860;;;2
860;2024-07-11 00:00:00;433.6;;861;;;5
861;2024-03-07 00:00:00;31.75;;862;;;7
862;2024-02-20 00:00:00;594.08;;863;;;4
863;2023-11-27 00:00:00;272.04;;864;;;4
864;2024-04-02 00:00:00;422.05;;865;;;5
865;2023-12-14 00:00:00;13.79;;866;;;3
866;2024-03-04 00:00:00;255.18;;867;;;7
867;2024-04-05 00:00:00;160.56;;868;;;7
868;2024-06-09 00:00:00;259.2;;869;;;2
869;2023-10-18 00:00:00;54.98;;870;;;5
870;2023-11-11 00:00:00;60.18;;871;;;7
871;2023-11-19 00:00:00;63.48;;872;;;5
872;2024-04-08 00:00:00;88.79;;873;;;1
873;2024-07-11 00:00:00;53.48;;874;;;2
874;2024-06-14 00:00:00;102.98;;875;;;2
875;2024-04-05 00:00:00;102.1;;876;;;1
876;2024-07-27 00:00:00;271.89;;877;;;4
877;2024-05-16 00:00:00;77.17;;878;;;7
878;2024-02-10 00:00:00;40.24;;879;;;4
879;2024-02-23 00:00:00;102.62;;880;;;6
880;2024-08-24 00:00:00;98.96;;881;;;6
881;2024-01-13 00:00:00;168.53;;882;;;5
882;2023-12-03 00:00:00;43.35;;883;;;4
883;2024-07-06 00:00:00;246.07;;884;;;1
884;2024-01-29 00:00:00;765.95;;885;;;3
885;2024-05-29 00:00:00;177.61;;886;;;3
886;2024-06-15 00:00:00;1067.61;;887;;;4
887;2024-09-12 00:00:00;254.72;;888;;;2
888;2023-11-19 00:00:00;143.29;;889;;;6
889;2023-11-09 00:00:00;157.97;;890;;;2
890;2024-06-05 00:00:00;71.15;;891;;;2
891;2024-06-27 00:00:00;215.38;;892;;;4
892;2024-05-17 00:00:00;52.08;;893;;;4
893;2024-02-18 00:00:00;204.49;;894;;;4
894;2024-05-27 00:00:00;117.45;;895;;;6
895;2024-07-12 00:00:00;335.45;;896;;;6
896;2024-03-29 00:00:00;124.88;;897;;;4
897;2024-07-16 00:00:00;53.54;;898;;;1
898;2024-07-23 00:00:00;105.84;;899;;;1
899;2023-12-12 00:00:00;32.34;;900;;;2
900;2024-09-12 00:00:00;439.33;;901;;;6
901;2024-04-24 00:00:00;55.31;;902;;;6
902;2024-02-14 00:00:00;182.22;;903;;;6
903;2024-04-07 00:00:00;114.14;;904;;;2
904;2023-10-12 00:00:00;103.53;;905;;;3
905;2024-02-09 00:00:00;314.58;;906;;;6
906;2024-07-18 00:00:00;62.28;;907;;;2
907;2023-11-21 00:00:00;493.31;;908;;;4
908;2024-05-14 00:00:00;330.9;;909;;;1
909;2024-08-02 00:00:00;266.95;;910;;;3
910;2023-10-25 00:00:00;274.31;;911;;;7
911;2023-11-03 00:00:00;30.0;;912;;;5
912;2024-06-06 00:00:00;439.08;;913;;;7
913;2024-01-15 00:00:00;265.77;;914;;;3
914;2023-11-01 00:00:00;265.3;;915;;;4
915;2024-07-13 00:00:00;236.75;;916;;;5
916;2024-03-13 00:00:00;189.78;;917;;;5
917;2024-09-19 00:00:00;95.4;;918;;;7
918;2023-11-02 00:00:00;68.36;;919;;;2
919;2023-12-24 00:00:00;121.76;;920;;;4
920;2023-11-19 00:00:00;374.27;;921;;;2
921;2024-02-19 00:00:00;60.63;;922;;;2
922;2024-08-01 00:00:00;291.99;;923;;;5
923;2023-12-28 00:00:00;141.83;;924;;;3
924;2023-10-31 00:00:00;260.35;;925;;;2
925;2023-10-21 00:00:00;97.83;;926;;;6
926;2024-02-08 00:00:00;148.24;;927;;;2
927;2024-05-11 00:00:00;81.76;;928;;;1
928;2023-11-26 00:00:00;224.37;;929;;;7
929;2024-08-15 00:00:00;166.88;;930;;;7
930;2024-05-23 00:00:00;70.96;;931;;;4
931;2024-01-23 00:00:00;8.53;;932;;;7
932;2023-12-06 00:00:00;134.5;;933;;;6
933;2024-01-25 00:00:00;222.11;;934;;;6
934;2024-06-03 00:00:00;85.77;;935;;;3
935;2024-02-12 00:00:00;63.62;;936;;;7
936;2024-08-04 00:00:00;614.94;;937;;;5
937;2024-01-31 00:00:00;108.14;;938;;;5
938;2023-11-09 00:00:00;238.17;;939;;;2
939;2024-03-25 00:00:00;60.23;;940;;;3
940;2024-07-18 00:00:00;49.45;;941;;;6
941;2023-12-22 00:00:00;425.5;;942;;;3
942;2024-05-10 00:00:00;47.16;;943;;;3
943;2023-10-03 00:00:00;138.49;;944;;;7
944;2024-09-13 00:00:00;55.99;;945;;;1
945;2024-05-01 00:00:00;131.08;;946;;;7
946;2024-08-31 00:00:00;72.06;;947;;;5
947;2024-04-29 00:00:00;103.27;;948;;;7
948;2024-04-16 00:00:00;17.01;;949;;;5
949;2024-04-13 00:00:00;111.34;;950;;;7
950;2024-06-16 00:00:00;34.76;;951;;;5
951;2024-05-26 00:00:00;71.95;;952;;;5
952;2024-01-24 00:00:00;12.96;;953;;;6
953;2023-11-02 00:00:00;120.81;;954;;;6
954;2024-06-14 00:00:00;107.48;;955;;;4
955;2024-04-08 00:00:00;34.92;;956;;;5
956;2024-06-07 00:00:00;32.35;;957;;;3
957;2023-12-31 00:00:00;568.27;;958;;;2
958;2024-08-07 00:00:00;164.23;;959;;;5
959;2024-07-26 00:00:00;54.55;;960;;;7
960;2023-09-19 00:00:00;45.86;;961;;;1
961;2024-05-29 00:00:00;1.96;;962;;;4
962;2024-09-12 00:00:00;504.19;;963;;;1
963;2024-01-06 00:00:00;36.54;;964;;;7
964;2024-04-13 00:00:00;167.68;;965;;;2
965;2023-11-10 00:00:00;341.36;;966;;;2
966;2024-09-08 00:00:00;437.51;;967;;;1
967;2024-08-30 00:00:00;207.49;;968;;;3
968;2023-12-31 00:00:00;125.89;;969;;;7
969;2024-05-03 00:00:00;146.05;;970;;;5
970;2024-08-10 00:00:00;124.27;;971;;;1
971;2023-11-26 00:00:00;188.9;;972;;;6
972;2023-10-08 00:00:00;108.73;;973;;;2
973;2023-11-25 00:00:00;197.38;;974;;;2
974;2024-09-23 00:00:00;281.49;;975;;;6
975;2024-07-10 00:00:00;278.2;;976;;;2
976;2024-04-15 00:00:00;112.39;;977;;;7
977;2023-10-23 00:00:00;195.18;;978;;;3
978;2024-02-04 00:00:00;434.64;;979;;;4
979;2024-01-13 00:00:00;73.6;;980;;;3
980;2024-08-02 00:00:00;48.89;;981;;;3
981;2023-12-09 00:00:00;426.74;;982;;;7
982;2023-10-16 00:00:00;194.62;;983;;;6
983;2024-01-28 00:00:00;76.1;;984;;;7
984;2024-08-11 00:00:00;142.15;;985;;;2
985;2024-07-06 00:00:00;90.11;;986;;;5
986;2024-08-26 00:00:00;25.01;;987;;;7
987;2024-09-08 00:00:00;167.7;;988;;;2
988;2024-02-09 00:00:00;174.96;;989;;;7
989;2023-10-15 00:00:00;86.63;;990;;;6
990;2024-01-22 00:00:00;73.93;;991;;;5
991;2024-08-09 00:00:00;23.67;;992;;;6
992;2024-02-21 00:00:00;37.14;;993;;;1
993;2024-07-01 00:00:00;127.82;;994;;;1
994;2024-07-20 00:00:00;128.18;;995;;;5
995;2024-05-05 00:00:00;262.96;;996;;;7
996;2023-12-10 00:00:00;30.79;;997;;;1
997;2024-06-12 00:00:00;114.44;;998;;;3
998;2024-05-06 00:00:00;497.65;;999;;;1
999;2023-12-10 00:00:00;221.47;;1000;;;3
1000;2024-09-19 00:00:00;20.48;;1001;;;1
1001;2024-05-22 00:00:00;167.72;;1002;;;6
1002;2023-11-17 00:00:00;879.12;;1003;;;6
1003;2024-05-15 00:00:00;111.34;;1004;;;4
1004;2023-12-04 00:00:00;117.08;;1005;;;3
1005;2024-08-01 00:00:00;187.06;;1006;;;2
1006;2024-04-14 00:00:00;411.65;;1007;;;1
1007;2024-05-19 00:00:00;202.71;;1008;;;7
1008;2024-05-06 00:00:00;225.81;;1009;;;6
1009;2024-02-08 00:00:00;157.66;;1010;;;3
1010;2023-11-09 00:00:00;454.7;;1011;;;3
1011;2023-09-26 00:00:00;184.9;;1012;;;2
1012;2023-10-16 00:00:00;218.72;;1013;;;1
1013;2023-11-09 00:00:00;47.79;;1014;;;1
1014;2023-09-23 00:00:00;126.53;;1015;;;7
1015;2023-12-09 00:00:00;532.62;;1016;;;7
1016;2023-11-22 00:00:00;112.65;;1017;;;3
1017;2024-04-05 00:00:00;97.09;;1018;;;7
1018;2024-06-03 00:00:00;149.93;;1019;;;1
1019;2024-07-13 00:00:00;30.23;;1020;;;4
1020;2023-10-18 00:00:00;257.18;;1021;;;2
1021;2024-02-22 00:00:00;37.65;;1022;;;3
1022;2023-11-06 00:00:00;126.82;;1023;;;2
1023;2024-02-10 00:00:00;148.64;;1024;;;5
1024;2023-11-25 00:00:00;498.5;;1025;;;6
1025;2024-05-06 00:00:00;36.57;;1026;;;5
1026;2024-01-25 00:00:00;62.53;;1027;;;7
1027;2024-01-19 00:00:00;403.33;;1028;;;5
1028;2024-06-16 00:00:00;107.0;;1029;;;5
1029;2024-02-24 00:00:00;292.89;;1030;;;1
1030;2024-07-09 00:00:00;53.97;;1031;;;5
1031;2024-04-23 00:00:00;459.65;;1032;;;3
1032;2024-08-26 00:00:00;228.42;;1033;;;7
1033;2024-03-13 00:00:00;128.13;;1034;;;3
1034;2024-06-11 00:00:00;146.58;;1035;;;2
1035;2024-01-24 00:00:00;230.41;;1036;;;7
1036;2024-02-11 00:00:00;199.64;;1037;;;7
1037;2024-09-19 00:00:00;293.52;;1038;;;7
1038;2023-11-26 00:00:00;256.14;;1039;;;2
1039;2024-10-02 00:00:00;23.41;;1040;;;2
1040;2024-03-15 00:00:00;150.15;;1041;;;5
1041;2024-02-16 00:00:00;68.31;;1042;;;5
1042;2023-12-08 00:00:00;432.65;;1043;;;6
1043;2024-07-18 00:00:00;128.24;;1044;;;1
1044;2024-06-20 00:00:00;372.99;;1045;;;1
1045;2024-08-16 00:00:00;931.45;;1046;;;5
1046;2024-03-27 00:00:00;551.31;;1047;;;2
1047;2023-11-27 00:00:00;278.85;;1048;;;5
1048;2024-07-14 00:00:00;217.99;;1049;;;3
1049;2023-12-15 00:00:00;673.75;;1050;;;1
1050;2023-12-01 00:00:00;43.01;;1051;;;6
1051;2024-07-03 00:00:00;363.86;;1052;;;4
1052;2024-02-13 00:00:00;338.41;;1053;;;4
1053;2024-01-06 00:00:00;261.36;;1054;;;1
1054;2024-02-05 00:00:00;34.38;;1055;;;7
1055;2023-10-08 00:00:00;257.77;;1056;;;7
1056;2024-05-16 00:00:00;355.12;;1057;;;3
1057;2023-09-19 00:00:00;135.51;;1058;;;6
1058;2024-09-11 00:00:00;260.89;;1059;;;1
1059;2024-08-10 00:00:00;72.36;;1060;;;7
1060;2023-10-07 00:00:00;526.95;;1061;;;3
