PRODUCT_ID;CASES_PER_PALLET;UNITS_PER_CASE;PRODUCT_NAME;SRP;RECYCLABLE_PACKAGE;LOW_FAT;RETAIL_PRICE;GROSS_WEIGHT;SHELF_WIDTH;PRODUCER_ID;SKU;PRODUCT_CATEGORY_ID;NET_WEIGHT
261;9;31;Medalist Manicotti;1.34;1;0;2.34;21.0;17.4;48;91762040257;13;20
262;7;1;Medalist Spaghetti;3.8;1;0;4.8;13.9;4.53;48;82148842215;13;11.8
263;6;24;Medalist Thai Rice;2.78;1;1;3.78;18.7;22.0;48;61727929711;97;16.700001
264;13;6;Medalist Rice Medly;3.61;1;1;4.61;10.7;4.52;48;21352497935;97;9.6899996
265;12;13;Good Imported Beer;1.62;0;0;2.62;6.89;16.2;47;84071481823;80;5.8800001
266;5;24;Good Light Wine;0.83;0;0;1.83;6.98;14.6;47;79031686186;81;4.98
267;13;20;Good Chardonnay Wine;1.73;0;0;2.73;9.26;6.06;47;99771395325;81;7.2600002
268;13;12;Good Chablis Wine;2.84;0;0;3.84;10.5;9.88;47;63969365954;81;8.5
269;13;35;Good Merlot Wine;2.24;1;0;3.24;9.71;4.16;47;65163882374;81;6.71
270;12;31;Good Chardonnay;2.37;1;0;3.37;12.0;15.6;47;88599619269;81;9
271;10;2;Good White Zinfandel Wine;3.91;1;0;4.91;7.07;8.64;47;35129771828;81;6.0700002
272;8;33;Good Light Beer;2.18;0;0;3.18;9.35;20.0;47;51705405116;80;6.3499999
273;9;21;Great Pumpernickel Bread;3.74;0;1;4.74;8.5;14.3;28;57473323941;53;7.5
274;11;35;Great White Bread;3.27;1;0;4.27;17.4;12.6;28;19384593367;53;14.3
275;8;11;Great Rye Bread;3.86;1;1;4.86;6.2;9.13;28;84390278458;53;5.1900001
276;6;24;Great English Muffins;2.41;0;1;3.41;11.5;16.7;28;68952094912;52;9.5
277;7;2;Great Cranberry Muffins;3.36;1;1;4.36;8.55;14.4;28;13195546269;52;5.5500002
278;5;18;Great Muffins;2.82;0;1;3.82;6.44;7.53;28;93582348227;52;5.4400001
279;7;34;Great Bagels;1.81;0;0;2.81;6.29;17.5;28;73161435723;51;3.28
280;6;28;Great Blueberry Muffins;2.63;1;1;3.63;10.1;19.4;28;32786003947;52;8.1000004
281;7;30;Great Wheat Bread;0.93;1;0;1.93;13.6;7.43;28;95504987835;53;11.6
282;13;3;Super Sesame Oil;2.73;1;1;3.73;17.5;21.1;1;90465192198;86;14.5
283;9;22;Super Chunky Peanut Butter;0.99;0;1;1.99;7.71;4.45;1;32421942353;92;5.71
284;7;28;Super Hot Chocolate;1.86;0;1;2.86;9.85;15.6;1;86619912981;89;7.8499999
285;9;35;Super Brown Sugar;1.42;1;0;2.42;8.25;20.1;1;63912299275;87;7.25
286;5;21;Super White Sugar;1.56;1;1;2.56;11.7;18.3;1;10033125281;87;10.6
287;8;33;Super French Roast Coffee;2.86;0;0;3.86;18.9;4.62;1;46563277840;18;16.799999
288;10;16;Super Decaf Coffee;1.37;0;0;2.37;7.96;9.75;1;39236781001;18;5.96
289;5;14;Super Regular Coffee;1.7;1;0;2.7;6.09;12.3;1;45004699826;18;3.0899999
290;11;32;Super Vegetable Oil;2.22;0;0;3.22;9.24;9.32;1;30818099379;86;7.23
291;8;23;Super Corn Oil;1.81;0;1;2.81;7.64;3.9;1;95823784470;86;5.6300001
292;9;5;Super Tomato Sauce;1.6;0;0;2.6;10.6;9.82;1;26972820162;85;8.6000004
293;10;30;Super Canola Oil;1.32;0;1;2.32;10.9;13.4;1;37314141392;86;7.8899999
294;13;21;Super Grape Preserves;3.12;1;1;4.12;9.4;16.2;1;27700943350;62;8.3900003
295;7;36;Super Columbian Coffee;0.5;1;0;1.5;11.0;5.45;1;62951875329;18;8
296;8;26;Super Strawberry Jelly;0.9;0;1;1.9;17.4;17.4;1;22576443552;60;14.3
297;11;34;Super Pepper;2.83;0;1;3.83;17.7;19.3;1;61393297314;11;15.7
298;12;27;Super Low Fat Apple Butter;1.68;0;0;2.68;16.6;15.0;1;80255631804;62;14.6
299;8;5;Super Salt;2.94;1;0;3.94;16.8;8.62;1;22212381958;11;14.7
300;13;22;Super Apple Butter;0.53;0;1;1.53;10.8;18.4;1;76410352587;62;8.8000002
301;7;26;Super Oregano;3.45;1;0;4.45;13.7;5.84;1;53702738881;11;11.6
302;8;32;Super Apple Jelly;2.58;1;1;3.58;13.6;5.96;1;11040605902;60;11.6
303;10;24;Super Grape Jam;1.89;1;0;2.89;10.1;22.1;1;47570758461;61;8.1000004
304;10;4;Super Apple Jam;3.39;0;1;4.39;6.72;7.47;1;29027220606;61;5.71
305;13;29;Super Strawberry Jam;3.96;0;1;4.96;16.5;21.0;1;34795139431;61;14.5
306;10;9;Super Creamy Peanut Butter;1.48;0;1;2.48;18.2;9.67;1;20608538985;92;15.2
307;10;24;Super Strawberry Preserves;2.18;0;1;3.18;8.82;15.3;1;61712093949;62;7.8099999
308;13;6;Super Extra Chunky Peanut Butter;3.62;1;1;4.62;18.7;5.92;1;16763259768;92;17.700001
309;11;29;Super Apple Preserves;0.76;1;1;1.76;10.8;16.4;1;27104580998;62;8.8000002
310;9;5;Super Grape Jelly;2.15;0;0;3.15;9.67;13.2;1;17491382956;60;8.6700001
311;12;2;Excellent Berry Juice;2.13;1;0;3.13;12.6;12.4;5;20972600579;58;10.6
312;12;16;Excellent Mango Drink;2.85;0;1;3.85;7.12;4.89;5;11575867533;91;5.1100001
313;10;22;Excellent Strawberry Drink;1.85;0;1;2.85;9.26;16.0;5;50392721295;91;7.2600002
314;12;29;Excellent Cream Soda;0.96;0;0;1.96;15.5;18.0;5;69255055785;43;14.5
315;9;22;Excellent Diet Soda;1.31;1;0;2.31;7.28;16.8;5;77309675812;43;5.2800002
316;14;22;Excellent Cola;2.18;1;0;3.18;13.1;7.56;5;65409776568;43;11.1
317;12;8;Excellent Diet Cola;2.47;1;0;3.47;17.8;9.17;5;42702162861;43;16.700001
318;12;6;Excellent Orange Juice;1.6;0;0;2.6;9.58;7.97;5;90040029883;58;7.5700002
319;12;14;Excellent Cranberry Juice;3.26;0;0;4.26;16.4;13.6;5;36570182442;58;14.3
320;13;13;Excellent Apple Juice;2.41;1;0;3.41;13.2;17.7;5;29243685603;58;12.1
321;8;28;Excellent Apple Drink;2.98;0;0;3.98;12.8;14.0;5;35011604428;91;10.8
322;6;19;Best Oatmeal;3.5;0;1;4.5;15.4;7.44;31;75705832839;64;12.3
323;9;13;Best Corn Puffs;1.97;0;0;2.97;7.43;19.9;31;50711517930;64;5.4200001
324;7;29;Best Wheat Puffs;1.51;1;0;2.51;19.1;19.3;31;71860553622;64;18.1
325;11;5;Best Grits;2.47;1;0;3.47;8.87;20.4;31;16104004979;64;6.8600001
326;10;26;Better Canned Beets;0.6;0;1;1.6;8.6;18.5;110;96490806937;105;7.5999999
327;9;26;Better Creamed Corn;1.26;1;0;2.26;11.6;4.6;110;99972024559;105;10.6
328;8;22;Better Canned String Beans;1.74;1;1;2.74;10.9;3.61;110;59596592783;105;8.8900003
329;7;8;Better Chicken Soup;3.98;0;0;4.98;7.47;19.9;110;98413446545;100;5.46
330;14;22;Better Canned Yams;2.83;0;0;3.83;15.9;3.51;110;57990807890;105;13.8
331;8;25;Better Vegetable Soup;2.21;0;0;3.21;9.36;22.8;110;66045427918;100;7.3499999
332;14;33;Better Canned Tomatos;1.32;0;1;2.32;17.9;5.86;110;54145528674;105;16.799999
333;7;26;Better Noodle Soup;0.78;1;0;1.78;9.0;13.7;110;31437914967;100;8
334;13;17;Better Regular Ramen Soup;3.74;1;0;4.74;8.73;6.99;110;78775781989;100;6.7199998
335;10;2;Better Chicken Noodle Soup;1.15;1;0;2.15;13.1;19.9;110;25305934548;100;11.1
336;10;9;Better Turkey Noodle Soup;0.75;1;1;1.75;8.34;18.4;110;17979437708;100;7.3400002
337;10;6;Better Beef Soup;0.57;1;0;1.57;16.9;11.3;110;23747356534;100;14.8
338;9;31;Better Canned Peas;1.4;1;1;2.4;21.3;14.3;110;75658625960;105;19.200001
339;12;6;Better Chicken Ramen Soup;0.63;1;1;1.63;16.0;20.5;110;50664311051;100;13
340;6;19;Better Canned Tuna in Water;2.77;0;0;3.77;21.7;22.9;110;60596305727;142;19.700001
341;11;26;Better Canned Tuna in Oil;1.5;1;1;2.5;14.2;17.7;110;94839757084;142;13.1
342;10;29;Better Large Canned Shrimp;2.3;0;0;3.3;8.55;10.5;110;85226559042;144;6.5500002
343;5;24;Better Fancy Canned Anchovies;2.28;1;1;3.28;10.5;14.0;110;88707776665;146;7.5
344;12;36;Better Fancy Canned Clams;2.11;1;1;3.11;17.6;12.0;110;24430214762;148;16.6
345;8;30;Better Fancy Canned Oysters;2.12;0;0;3.12;15.6;12.9;110;87149198651;150;12.6
346;12;7;Better Fancy Canned Sardines;1.2;0;1;2.2;11.8;14.2;110;16011533141;152;8.8000002
347;5;25;Better Rice Soup;1.23;1;0;2.23;7.98;7.29;110;24066153168;100;5.98
348;7;3;Swell Canned Mixed Fruit;2.34;0;1;3.34;8.62;5.14;53;65579034686;9;7.6100001
349;8;12;Swell Canned Peaches;1.63;1;0;2.63;15.3;9.54;53;42871420979;9;12.3
350;8;26;ADJ Rosy Sunglasses;2.76;1;0;3.76;19.6;13.6;80;66307157874;138;18.6
351;7;8;Black Tie Eyeglass Screwdriver;0.67;0;0;1.67;10.6;6.19;18;36739440560;159;8.6000004
352;14;1;Black Tie City Map;1.57;1;0;2.57;8.78;17.1;18;29412943720;158;7.77
353;5;8;Carlson Low Fat Cottage Cheese;2.25;0;0;3.25;9.77;20.2;88;35180862545;33;8.7700005
354;7;17;Carlson Low Fat Sour Cream;0.81;0;0;1.81;12.2;22.2;88;87092131972;32;11.1
355;6;33;Carlson Sour Cream;2.36;1;0;3.36;8.79;7.61;88;62097817063;32;5.7800002
356;6;17;Carlson Jack Cheese;1.8;1;1;2.8;12.2;15.9;88;83246852755;27;9.1899996
357;10;30;Carlson Muenster Cheese;3.75;0;0;4.75;19.3;14.8;88;16273263096;27;16.200001
358;6;16;Carlson String Cheese;1.32;1;0;2.32;20.9;15.2;88;96660065054;27;18.799999
359;10;20;Carlson Low Fat String Cheese;1.31;1;1;2.31;9.8;20.4;88;10141282677;27;6.8000002
360;12;15;Carlson Havarti Cheese;1.13;1;0;2.13;14.1;14.7;88;35863720774;27;12.1
361;9;26;Carlson Head Cheese;3.97;0;0;4.97;10.8;18.3;88;98582704663;27;9.8000002
362;13;22;Carlson Cheese Spread;1.82;1;1;2.82;8.71;12.2;88;27445039153;27;6.71
363;10;7;Carlson Sharp Cheddar Cheese;2.2;0;0;3.2;17.1;17.1;88;35499659180;27;15.1
364;5;29;Carlson Mild Cheddar Cheese;3.96;1;0;4.96;11.9;21.6;88;23599759936;27;9.8900003
365;11;32;Carlson Large Curd Cottage Cheese;2.36;1;0;3.36;19.6;20.3;88;90892146229;33;16.6
366;5;27;Carlson 2% Milk;3.49;1;0;4.49;11.6;12.9;88;55306581854;123;9.6000004
367;12;13;Carlson Buttermilk;1.14;0;0;2.14;14.4;4.92;88;91836734414;123;12.3
368;13;31;Carlson Chocolate Milk;2.3;0;0;3.3;19.4;10.0;88;18412367701;123;17.299999
369;13;35;Carlson 1% Milk;0.92;1;0;1.92;6.63;17.9;88;24180286526;123;5.6300001
370;5;13;Carlson Whole Milk;0.66;1;0;1.66;9.78;14.9;88;76091555953;123;7.77
371;7;30;Carlson Strawberry Yogurt;3.98;0;0;4.98;14.8;20.0;88;51097241044;15;12.8
372;13;19;Carlson Blueberry Yogurt;2.76;1;1;3.76;11.9;6.33;88;72246276736;15;10.8
373;6;32;Moms Chicken Hot Dogs;1.49;1;0;2.49;11.3;13.7;38;16489728093;129;10.3
374;13;27;Moms Pimento Loaf;2.29;1;0;3.29;18.4;11.5;38;96876530051;139;17.299999
375;5;3;Moms Beef Bologna;2.27;0;1;3.27;12.3;11.8;38;64974904656;139;11.3
376;12;7;Moms Low Fat Bologna;2.1;0;0;3.1;18.0;3.03;38;24599472880;139;17
377;14;6;Moms Turkey Hot Dogs;1.11;1;1;2.11;17.3;3.21;38;87318456768;129;16.200001
378;6;34;Moms Foot-Long Hot Dogs;3.85;1;0;4.85;16.2;18.9;38;82278661131;129;14.2
379;7;6;Moms Low Fat Cole Slaw;1.22;1;1;2.22;21.4;17.7;38;24235411286;35;19.299999
380;12;23;Moms Cole Slaw;2.33;1;1;3.33;10.3;22.2;38;78433381915;35;8.3000002
381;6;27;Moms Roasted Chicken;1.62;1;1;2.62;10.2;12.4;38;79627898335;124;8.1899996
382;7;33;Moms Corned Beef;2.75;1;1;3.75;13.2;9.78;38;13063635230;21;11.1
383;9;25;Moms Sliced Turkey;0.54;1;1;1.54;14.7;11.2;38;49593787789;21;12.6
384;9;5;Moms Sliced Ham;1.56;0;0;2.56;11.3;16.6;38;31050249934;21;9.3000002
385;10;15;Moms Potato Salad;2.23;1;1;3.23;16.9;14.4;38;36818168759;35;13.8
386;8;14;Moms Sliced Chicken;2.41;1;0;3.41;17.7;19.0;38;88729438185;21;16.700001
387;12;35;Urban Small Brown Eggs;2.35;1;1;3.35;19.3;19.4;114;63735123276;109;17.200001
388;10;27;Urban Large Brown Eggs;1.79;0;0;2.79;14.1;14.0;114;84884158968;109;12.1
389;9;34;Urban Small Eggs;3.74;1;0;4.74;10.3;5.77;114;29127610325;109;8.3000002
390;7;9;Urban Large Eggs;1.31;0;0;2.31;9.21;22.5;114;19514412283;109;7.21
391;13;29;Urban Egg Substitute;1.3;0;1;2.3;13.0;5.84;114;89093499779;109;10
392;9;14;Big Time Low Fat Waffles;1.12;1;0;2.12;21.5;10.6;67;48718068003;63;19.5
393;12;13;Big Time Orange Popsicles;3.13;1;0;4.13;10.4;5.83;67;76317880749;168;7.3899999
394;6;30;Big Time Frozen Chicken Breast;2.22;1;0;3.22;8.3;18.9;67;71278085112;154;6.3000002
395;10;25;Big Time Frozen Pancakes;3.24;1;0;4.24;16.3;11.4;67;13234835267;56;14.2
396;7;5;Big Time Low Fat French Fries;1.35;0;0;2.35;12.0;10.8;67;67432805895;106;9
397;7;7;Big Time Frozen Sausage Pizza;0.8;1;1;1.8;15.5;18.8;67;68627322316;107;12.5
398;7;29;Big Time Blueberry Waffles;0.87;0;0;1.87;10.2;15.1;67;92063059210;63;8.1899996
399;10;34;Big Time Fajita French Fries;1.43;1;0;2.43;9.57;15.8;67;38593211770;106;8.5600004
400;8;30;Big Time Waffles;0.7;0;0;1.7;13.9;20.1;67;55168845057;63;11.8
401;5;8;Big Time Frozen Pepperoni Pizza;1.13;1;1;2.13;9.16;7.49;67;60936763882;107;7.1500001
402;6;33;Big Time Frozen Cheese Pizza;1.55;1;1;2.55;13.6;9.78;67;77728862166;107;11.6
403;9;35;Big Time Frozen Mushroom Pizza;1.25;1;0;2.25;6.98;9.14;67;52734547257;107;3.98
404;12;33;Big Time Apple Cinnamon Waffles;3.69;0;0;4.69;19.6;13.3;67;73883582949;63;17.6
405;8;1;Big Time Frozen Carrots;1.64;0;0;2.64;20.7;22.8;67;18127034306;104;18.700001
406;9;34;Big Time Turkey TV Dinner;3.21;0;1;4.21;6.35;13.2;67;98513836264;26;5.3400002
407;6;19;Big Time Chicken TV Dinner;2.2;1;1;3.2;15.7;11.5;67;78092923760;26;14.6
408;11;15;Big Time Beef TV Dinner;3.91;1;1;4.91;10.9;10.0;67;37717491984;26;8.8900003
409;7;8;Big Time Pancake Mix;1.26;0;1;2.26;19.8;7.9;67;10436475872;55;18.700001
410;6;33;Big Time Grape Popsicles;0.51;1;1;1.51;8.25;10.9;67;95396680235;168;7.25
411;12;14;Big Time Home Style French Fries;1.38;1;1;2.38;18.9;17.1;67;91970587372;106;15.8
412;6;28;Big Time Lime Popsicles;2.25;1;0;3.25;18.4;14.2;67;56168558001;168;17.299999
413;12;3;Big Time Ice Cream;2.77;1;1;3.77;19.9;12.0;67;33460944294;24;16.799999
414;10;6;Big Time Ice Cream Sandwich;2.91;1;1;3.91;17.4;21.9;67;80798811316;24;16.299999
415;8;21;Big Time Frozen Cauliflower;3.32;1;0;4.32;7.2;21.7;67;27328963875;104;6.1900001
416;9;4;Big Time Frozen Broccoli;2.72;1;0;3.72;14.2;19.7;67;20002467036;104;12.1
417;13;15;Big Time Frozen Corn;3.16;1;0;4.16;13.2;4.8;67;25770385861;104;11.1
418;9;10;Big Time Frozen Peas;3.57;0;0;4.57;8.5;22.0;67;11583785414;104;6.5
419;12;29;Big Time Popsicles;2.27;1;1;3.27;20.6;15.0;67;41470299363;24;19.6
420;11;23;Big Time Frozen Chicken Thighs;2.95;1;0;3.95;6.19;16.9;67;62619335055;154;4.1900001
421;12;33;Big Time Frozen Chicken Wings;3.67;0;1;4.67;7.87;16.0;67;72960656285;154;5.8600001
422;9;5;Big Time Lemon Popsicles;1.47;0;1;2.47;17.2;5.5;67;63347458243;168;15.2
423;7;14;Steady Silky Smooth Hair Conditioner;1.45;1;0;2.45;9.65;21.1;105;66828675866;125;7.6399999
424;7;29;Steady Tartar Control Toothpaste;1.28;0;0;2.28;9.18;18.9;105;26453244090;72;6.1799998
425;13;30;Steady Whitening Toothpast;0.6;0;0;1.6;11.5;8.92;105;65270097851;72;10.5
426;7;26;Steady Toothpaste;2.14;0;0;3.14;8.89;13.5;105;84132432341;72;5.8899999
427;7;6;Steady Deodorant;0.67;0;0;1.67;8.43;11.3;105;26089182496;72;7.4299998
428;13;7;Steady Conditioning Shampoo;1.51;1;0;2.51;12.0;21.2;105;67602064013;126;10
429;12;32;Steady Extra Moisture Shampoo;1.8;1;0;2.8;11.5;19.0;105;44894450306;126;8.5
430;12;11;Steady Angled Toothbrush;0.96;0;0;1.96;19.9;18.4;105;92232317328;136;18.799999
431;9;13;Steady Apricot Shampoo;2.35;0;0;3.35;11.3;13.7;105;38762469887;126;9.3000002
432;9;28;Steady Childrens Aspirin;1.74;1;0;2.74;10.8;11.5;105;31435973048;116;8.8000002
433;8;17;Steady Buffered Aspirin;1.42;0;0;2.42;19.1;10.8;105;37203891873;116;18.1
434;6;18;Steady 200 MG Ibuprofen;2.83;1;0;3.83;11.8;6.09;105;23017291426;117;9.8000002
435;5;33;Steady 200 MG Acetominifen;1.53;0;0;2.53;6.32;18.5;105;64120846390;118;4.3200002
436;9;14;Steady HCL Nasal Spray;1.97;0;0;2.97;19.9;8.21;105;19172012209;120;17.799999
437;12;35;Steady Dishwasher Detergent;1.93;1;0;2.93;19.5;5.99;105;84394162297;120;16.5
438;10;1;Steady Multi-Symptom Cold Remedy;3.5;1;0;4.5;21.8;15.9;105;74780964255;122;20.700001
439;9;26;Steady Childrens Cold Remedy;0.67;1;0;1.67;19.2;20.6;105;78262181878;122;17.200001
440;8;6;Steady Laundry Detergent;0.57;1;0;1.57;13.7;13.1;105;37886750102;121;10.6
441;6;8;Steady Mint Mouthwash;2.24;0;0;3.24;21.1;8.4;105;76703603863;121;20.1
442;10;29;Red Wing 60 Watt Lightbulb;1.33;1;0;2.33;20.6;6.18;101;95565938353;128;18.6
443;10;9;Red Wing Plastic Forks;2.59;0;0;3.59;20.1;20.4;101;13620558381;96;18.1
444;11;17;Red Wing Plastic Spoons;3.46;1;0;4.46;16.5;21.0;101;91720659136;96;15.5
445;10;31;Red Wing Plastic Knives;3.75;0;0;4.75;11.0;13.4;101;69013045430;96;9
446;6;15;Red Wing C-Size Batteries;2.88;1;0;3.88;19.4;12.8;101;81231741309;155;17.299999
447;7;23;Red Wing 100 Watt Lightbulb;1.54;0;0;2.54;15.8;13.4;101;27761893868;128;14.8
448;10;9;Red Wing AAA-Size Batteries;3.69;1;0;4.69;10.3;5.9;101;20435397028;155;8.3000002
449;10;18;Red Wing Paper Plates;3.37;0;0;4.37;18.9;10.2;101;26203315854;94;17.799999
450;11;25;Red Wing Paper Cups;1.78;1;0;2.78;13.4;22.7;101;78114585280;94;11.3
451;11;5;Red Wing 75 Watt Lightbulb;2.48;0;0;3.48;11.1;3.26;101;53120270371;128;8.1000004
452;6;24;Red Wing Toilet Bowl Cleaner;2.92;1;0;3.92;19.4;22.6;101;74269306063;46;18.299999
453;6;3;Red Wing Counter Cleaner;0.93;0;0;1.93;14.0;15.0;101;18512757420;46;12
454;7;11;Red Wing Glass Cleaner;1.68;1;0;2.68;10.4;15.6;101;64571403861;46;7.3899999
455;11;30;Red Wing 25 Watt Lightbulb;2.67;1;0;3.67;13.7;9.73;101;68052621483;128;12.6
456;11;10;Red Wing AA-Size Batteries;2.26;1;0;3.26;13.2;7.51;101;27677189707;155;11.1
457;9;10;Red Wing D-Size Batteries;1.5;1;0;2.5;16.8;17.4;101;66494043469;155;14.7
458;12;31;Red Wing Paper Towels;0.64;0;0;1.64;16.4;15.2;101;85356377959;40;15.3
459;11;21;Red Wing Soft Napkins;1.61;1;0;2.61;13.7;19.8;101;93410997986;40;11.6
460;8;23;Red Wing Scented Tissue;2.72;0;0;3.72;16.1;9.86;101;81511098742;40;13.1
461;8;2;Red Wing Toilet Paper;2.12;1;0;3.12;15.6;7.65;101;58803485035;40;14.6
462;12;18;Red Wing Tissues;1.25;1;0;2.25;8.28;11.9;101;16141352057;40;5.27
463;9;20;Red Wing Scented Toilet Tissue;3.56;1;0;4.56;15.6;7.28;101;41454463601;40;14.6
464;9;35;Red Wing Room Freshener;2.95;0;0;3.95;15.2;5.06;101;34127966761;45;13.1
465;8;23;Red Wing Frying Pan;2.63;0;0;3.63;8.79;4.36;101;39895885586;74;5.7800002
466;7;3;Red Wing Copper Cleaner;3.81;1;0;4.81;8.33;22.1;101;91807155013;135;7.3200002
467;14;5;Red Wing Bees Wax Candles;1.74;1;0;2.74;10.6;12.1;101;66812840104;84;9.6000004
468;13;30;Red Wing Silver Cleaner;1.29;1;0;2.29;8.03;16.7;101;87961875796;135;5.02
469;7;15;Red Wing Copper Pot Scrubber;2.9;1;0;3.9;7.57;14.5;101;32205327153;134;5.5700002
470;14;17;Red Wing Economy Toilet Brush;0.83;0;0;1.83;9.93;4.55;101;22592129111;133;7.9299998
471;12;10;Red Wing Scissors;0.82;1;0;1.82;9.47;22.3;101;57052045464;76;8.4700003
472;12;24;Red Wing Large Sponge;0.73;0;0;1.73;14.0;21.8;101;82774483561;77;12
473;10;26;Red Wing Screw Driver;3.52;1;0;4.52;21.3;17.1;101;55493467450;76;19.200001
474;9;6;Quick Extra Lean Hamburger;2.61;1;0;3.61;20.9;14.9;42;74355801939;108;17.799999
475;12;22;Quick Seasoned Hamburger;3.64;1;0;4.64;15.6;12.1;42;82410421967;108;14.6
476;12;7;Dollar Monthly Sports Magazine;0.86;1;0;1.86;19.1;20.4;82;70510522723;162;18.1
477;13;6;Dollar Monthly Auto Magazine;2.91;0;0;3.91;10.8;19.2;82;47802909016;166;8.8000002
478;13;14;Dollar Monthly Computer Magazine;2.15;1;0;3.15;16.4;4.95;82;71238645911;165;14.3
479;13;13;Dollar Monthly Home Magazine;1.69;0;0;2.69;13.2;9.06;82;41670928597;163;12.1
480;12;33;Dollar Monthly Fashion Magazine;2.85;1;0;3.85;14.1;5.31;82;23127390742;164;12.1
481;14;25;Tell Tale Summer Squash;0.73;0;1;1.73;18.7;6.92;10;28895309567;31;16.700001
482;10;3;Tell Tale Corn on the Cob;1.94;1;0;2.94;13.0;20.8;10;80806578993;31;10
483;12;4;Tell Tale Asparagus;3.64;0;1;4.64;8.35;7.56;10;55812264084;31;6.3499999
484;11;23;Tell Tale Sweet Peas;2.19;0;1;3.19;14.5;19.6;10;76961299777;31;12.5
485;14;18;Tell Tale New Potatos;1.14;1;1;2.14;14.8;13.3;10;21204751133;31;12.8
486;7;5;Tell Tale Beets;2.6;0;1;3.6;9.09;18.5;10;11591553092;31;6.0900002
487;10;20;Tell Tale Prepared Salad;2.59;1;1;3.59;9.77;14.4;10;15072770714;31;7.77
488;12;12;Tell Tale Onions;2.41;1;1;3.41;16.4;8.95;10;40795208811;31;13.3
489;6;24;Tell Tale Green Pepper;1.65;0;1;2.65;13.4;7.33;10;44229219555;31;11.3
490;13;14;Tell Tale Shitake Mushrooms;3.51;1;0;4.51;19.6;20.7;10;63091554045;31;18.6
491;11;12;Tell Tale Lettuce;1.77;0;0;2.77;20.3;15.5;10;71146174073;31;19.200001
492;9;23;Tell Tale Elephant Garlic;2.64;1;0;3.64;7.43;11.1;10;59246274828;31;5.4200001
493;12;27;Tell Tale Red Pepper;1.93;1;0;2.93;9.02;11.7;10;36538661122;31;6.02
494;8;8;Tell Tale Garlic;1.17;1;0;2.17;9.22;7.01;10;59974398016;31;6.2199998
495;11;31;Tell Tale Potatos;0.84;0;0;1.84;11.2;9.79;10;96504550576;31;10.1
496;9;10;Tell Tale Cauliflower;1.87;1;0;2.87;14.7;7.83;10;23080183863;31;13.6
497;12;28;Tell Tale Tomatos;2.55;1;1;3.55;11.9;4.0;10;28848102688;31;10.8
498;12;28;Tell Tale Mushrooms;2.96;1;0;3.96;13.9;16.8;10;69542331099;31;11.8
499;12;11;Tell Tale Baby Onion;2.66;0;1;3.66;17.0;22.6;10;44548016190;31;14
500;10;13;Tell Tale Dried Mushrooms;1.45;1;1;2.45;17.1;3.23;10;65697051882;31;15.1
501;12;24;Tell Tale Fresh Lima Beans;3.17;1;0;4.17;20.1;10.6;10;99940503239;31;18.1
502;7;31;Tell Tale Squash;1.86;0;1;2.86;21.2;19.8;10;90327305197;31;20.200001
503;10;28;Tell Tale Limes;1.84;1;1;2.84;13.6;14.7;10;69906392693;153;11.6
504;7;30;Tell Tale Firm Tofu;1.67;0;0;2.67;18.1;17.5;10;29530960917;111;16.1
505;8;3;Tell Tale Almonds;3.68;1;0;4.68;11.5;15.2;10;92249944806;4;8.5
506;9;14;Tell Tale Macintosh Apples;2.53;1;0;3.53;20.4;22.3;10;87210149168;153;18.299999
507;11;22;Tell Tale Golden Delcious Apples;3.79;1;1;4.79;13.9;20.2;10;82579680085;153;11.8
508;14;8;Tell Tale Red Delcious Apples;1.9;1;0;2.9;20.9;9.46;10;46777650713;153;18.799999
509;7;27;Tell Tale Lemons;0.61;1;0;1.61;9.33;3.69;10;47972167134;153;7.3200002
510;6;31;Tell Tale Fancy Plums;0.68;0;1;1.68;21.0;3.31;10;71407904028;153;19
511;7;10;Tell Tale Plums;2.74;0;0;3.74;9.85;19.7;10;17938056588;153;7.8499999
512;13;31;Tell Tale Peaches;0.58;1;0;1.58;11.0;6.16;10;34513689875;153;10
513;11;35;Tell Tale Broccoli;1.81;1;1;2.81;20.9;6.63;10;40281608700;31;17.799999
514;9;17;Tell Tale Mandarin Oranges;1.91;0;1;2.91;20.7;7.86;10;92192878127;153;19.700001
515;13;6;Tell Tale Mixed Nuts;1.85;1;0;2.85;21.8;6.94;10;67198563218;4;19.700001
516;5;26;Tell Tale Canned Peanuts;3.4;0;0;4.4;7.87;11.6;10;77130557894;4;6.8600001
517;7;19;Tell Tale Sweet Onion;1.36;0;1;2.36;13.5;12.6;10;21374009251;31;11.5
518;11;10;Tell Tale Cantelope;3.82;1;0;4.82;17.1;10.5;10;11760811209;153;15.1
519;8;21;Tell Tale Honey Dew;2.8;1;0;3.8;7.28;13.8;10;81339898705;153;6.2800002
520;7;17;Tell Tale Fuji Apples;3.63;1;0;4.63;8.48;20.9;10;40964466929;153;6.4699998
521;7;6;Tell Tale Walnuts;1.63;1;1;2.63;15.6;7.04;10;13683450818;4;13.6
522;12;27;Tell Tale Oranges;1.72;0;1;2.72;11.3;7.76;10;98643655180;153;9.3000002
523;13;16;Tell Tale Tangerines;1.74;0;0;2.74;13.8;4.57;10;40600405335;153;11.8
524;14;30;Tell Tale Party Nuts;2.85;0;1;3.85;11.3;12.8;10;94798375964;4;9.3000002
