PRODUCT_ID;DEPARTMENT_ID;PRODUCT_CATEGORY_ID;SKU;BRAND;PRODUCT_NAME;GROSS_WEIGHT;NET_WEIGHT;ITEMS_IN_STORE;UNITS_PER_CASE;IS_LOW_FAT;PACKAGE_ID
320;12;30;36570182442;Excellent;Excellent Cranberry Juice;16.4;14.3;;14;0;320
321;12;30;29243685603;Excellent;Excellent Apple Juice;13.2;12.1;;13;0;321
322;12;52;35011604428;Excellent;Excellent Apple Drink;12.8;10.8;;28;0;322
323;9;35;75705832839;Best;Best Oatmeal;15.4;12.3;;19;1;323
324;9;35;50711517930;Best;Best Corn Puffs;7.43;5.42;;13;0;324
325;9;35;71860553622;Best;Best Wheat Puffs;19.1;18.1;;29;0;325
326;9;35;16104004979;Best;Best Grits;8.87;6.86;;5;0;326
327;2;62;96490806937;Better;Better Canned Beets;8.6;7.6;;26;1;327
328;2;62;99972024559;Better;Better Creamed Corn;11.6;10.6;;26;0;328
329;2;62;59596592783;Better;Better Canned String Beans;10.9;8.89;;22;1;329
330;2;58;98413446545;Better;Better Chicken Soup;7.47;5.46;;8;0;330
331;2;62;57990807890;Better;Better Canned Yams;15.9;13.8;;22;0;331
332;2;58;66045427918;Better;Better Vegetable Soup;9.36;7.35;;25;0;332
333;2;62;54145528674;Better;Better Canned Tomatos;17.9;16.8;;33;1;333
334;2;58;31437914967;Better;Better Noodle Soup;9.0;8.0;;26;0;334
335;2;58;78775781989;Better;Better Regular Ramen Soup;8.73;6.72;;17;0;335
336;2;58;25305934548;Better;Better Chicken Noodle Soup;13.1;11.1;;2;0;336
337;2;58;17979437708;Better;Better Turkey Noodle Soup;8.34;7.34;;9;1;337
338;2;58;23747356534;Better;Better Beef Soup;16.9;14.8;;6;0;338
339;2;62;75658625960;Better;Better Canned Peas;21.3;19.2;;31;1;339
340;2;58;50664311051;Better;Better Chicken Ramen Soup;16.0;13.0;;6;1;340
341;2;93;60596305727;Better;Better Canned Tuna in Water;21.7;19.7;;19;0;341
342;2;93;94839757084;Better;Better Canned Tuna in Oil;14.2;13.1;;26;1;342
343;2;94;85226559042;Better;Better Large Canned Shrimp;8.55;6.55;;29;0;343
344;2;95;88707776665;Better;Better Fancy Canned Anchovies;10.5;7.5;;24;1;344
345;2;96;24430214762;Better;Better Fancy Canned Clams;17.6;16.6;;36;1;345
346;2;97;87149198651;Better;Better Fancy Canned Oysters;15.6;12.6;;30;0;346
347;2;98;16011533141;Better;Better Fancy Canned Sardines;11.8;8.8;;7;1;347
348;2;58;24066153168;Better;Better Rice Soup;7.98;5.98;;25;0;348
349;8;3;65579034686;Swell;Swell Canned Mixed Fruit;8.62;7.61;;3;1;349
350;8;3;42871420979;Swell;Swell Canned Peaches;15.3;12.3;;12;0;350
351;24;89;66307157874;ADJ;ADJ Rosy Sunglasses;19.6;18.6;;26;0;351
352;22;103;36739440560;Black Tie;Black Tie Eyeglass Screwdriver;10.6;8.6;;8;0;352
353;22;102;29412943720;Black Tie;Black Tie City Map;8.78;7.77;;1;0;353
354;10;15;35180862545;Carlson;Carlson Low Fat Cottage Cheese;9.77;8.77;;8;0;354
355;10;14;87092131972;Carlson;Carlson Low Fat Sour Cream;12.2;11.1;;17;0;355
356;10;14;62097817063;Carlson;Carlson Sour Cream;8.79;5.78;;33;0;356
357;10;11;83246852755;Carlson;Carlson Jack Cheese;12.2;9.19;;17;1;357
358;10;11;16273263096;Carlson;Carlson Muenster Cheese;19.3;16.2;;30;0;358
359;10;11;96660065054;Carlson;Carlson String Cheese;20.9;18.8;;16;0;359
360;10;11;10141282677;Carlson;Carlson Low Fat String Cheese;9.8;6.8;;20;1;360
361;10;11;35863720774;Carlson;Carlson Havarti Cheese;14.1;12.1;;15;0;361
362;10;11;98582704663;Carlson;Carlson Head Cheese;10.8;9.8;;26;0;362
363;10;11;27445039153;Carlson;Carlson Cheese Spread;8.71;6.71;;22;1;363
364;10;11;35499659180;Carlson;Carlson Sharp Cheddar Cheese;17.1;15.1;;7;0;364
365;10;11;23599759936;Carlson;Carlson Mild Cheddar Cheese;11.9;9.89;;29;0;365
366;10;15;90892146229;Carlson;Carlson Large Curd Cottage Cheese;19.6;16.6;;32;0;366
367;10;76;55306581854;Carlson;Carlson 2% Milk;11.6;9.6;;27;0;367
368;10;76;91836734414;Carlson;Carlson Buttermilk;14.4;12.3;;13;0;368
369;10;76;18412367701;Carlson;Carlson Chocolate Milk;19.4;17.3;;31;0;369
370;10;76;24180286526;Carlson;Carlson 1% Milk;6.63;5.63;;35;0;370
371;10;76;76091555953;Carlson;Carlson Whole Milk;9.78;7.77;;13;0;371
372;10;6;51097241044;Carlson;Carlson Strawberry Yogurt;14.8;12.8;;30;0;372
373;10;6;72246276736;Carlson;Carlson Blueberry Yogurt;11.9;10.8;;19;1;373
374;7;81;16489728093;Moms;Moms Chicken Hot Dogs;11.3;10.3;;32;0;374
375;7;91;96876530051;Moms;Moms Pimento Loaf;18.4;17.3;;27;0;375
376;7;91;64974904656;Moms;Moms Beef Bologna;12.3;11.3;;3;1;376
377;7;91;24599472880;Moms;Moms Low Fat Bologna;18.0;17.0;;7;0;377
378;7;81;87318456768;Moms;Moms Turkey Hot Dogs;17.3;16.2;;6;1;378
379;7;81;82278661131;Moms;Moms Foot-Long Hot Dogs;16.2;14.2;;34;0;379
380;7;16;24235411286;Moms;Moms Low Fat Cole Slaw;21.4;19.3;;6;1;380
381;7;16;78433381915;Moms;Moms Cole Slaw;10.3;8.3;;23;1;381
382;7;77;79627898335;Moms;Moms Roasted Chicken;10.2;8.19;;27;1;382
383;7;8;13063635230;Moms;Moms Corned Beef;13.2;11.1;;33;1;383
384;7;8;49593787789;Moms;Moms Sliced Turkey;14.7;12.6;;25;1;384
385;7;8;31050249934;Moms;Moms Sliced Ham;11.3;9.3;;5;0;385
386;7;16;36818168759;Moms;Moms Potato Salad;16.9;13.8;;15;1;386
387;7;8;88729438185;Moms;Moms Sliced Chicken;17.7;16.7;;14;0;387
388;17;66;63735123276;Urban;Urban Small Brown Eggs;19.3;17.2;;35;1;388
389;17;66;84884158968;Urban;Urban Large Brown Eggs;14.1;12.1;;27;0;389
390;17;66;29127610325;Urban;Urban Small Eggs;10.3;8.3;;34;0;390
391;17;66;19514412283;Urban;Urban Large Eggs;9.21;7.21;;9;0;391
392;17;66;89093499779;Urban;Urban Egg Substitute;13.0;10.0;;29;1;392
393;18;34;48718068003;Big Time;Big Time Low Fat Waffles;21.5;19.5;;14;0;393
394;18;110;76317880749;Big Time;Big Time Orange Popsicles;10.4;7.39;;13;0;394
395;18;100;71278085112;Big Time;Big Time Frozen Chicken Breast;8.3;6.3;;30;0;395
396;18;29;13234835267;Big Time;Big Time Frozen Pancakes;16.3;14.2;;25;0;396
397;18;63;67432805895;Big Time;Big Time Low Fat French Fries;12.0;9.0;;5;0;397
398;18;64;68627322316;Big Time;Big Time Frozen Sausage Pizza;15.5;12.5;;7;1;398
399;18;34;92063059210;Big Time;Big Time Blueberry Waffles;10.2;8.19;;29;0;399
400;18;63;38593211770;Big Time;Big Time Fajita French Fries;9.57;8.56;;34;0;400
401;18;34;55168845057;Big Time;Big Time Waffles;13.9;11.8;;30;0;401
402;18;64;60936763882;Big Time;Big Time Frozen Pepperoni Pizza;9.16;7.15;;8;1;402
403;18;64;77728862166;Big Time;Big Time Frozen Cheese Pizza;13.6;11.6;;33;1;403
404;18;64;52734547257;Big Time;Big Time Frozen Mushroom Pizza;6.98;3.98;;35;0;404
405;18;34;73883582949;Big Time;Big Time Apple Cinnamon Waffles;19.6;17.6;;33;0;405
406;18;60;18127034306;Big Time;Big Time Frozen Carrots;20.7;18.7;;1;0;406
407;18;10;98513836264;Big Time;Big Time Turkey TV Dinner;6.35;5.34;;34;1;407
408;18;10;78092923760;Big Time;Big Time Chicken TV Dinner;15.7;14.6;;19;1;408
409;18;10;37717491984;Big Time;Big Time Beef TV Dinner;10.9;8.89;;15;1;409
410;18;28;10436475872;Big Time;Big Time Pancake Mix;19.8;18.7;;8;1;410
411;18;110;95396680235;Big Time;Big Time Grape Popsicles;8.25;7.25;;33;1;411
412;18;63;91970587372;Big Time;Big Time Home Style French Fries;18.9;15.8;;14;1;412
413;18;110;56168558001;Big Time;Big Time Lime Popsicles;18.4;17.3;;28;0;413
414;18;9;33460944294;Big Time;Big Time Ice Cream;19.9;16.8;;3;1;414
415;18;9;80798811316;Big Time;Big Time Ice Cream Sandwich;17.4;16.3;;6;1;415
416;18;60;27328963875;Big Time;Big Time Frozen Cauliflower;7.2;6.19;;21;0;416
417;18;60;20002467036;Big Time;Big Time Frozen Broccoli;14.2;12.1;;4;0;417
418;18;60;25770385861;Big Time;Big Time Frozen Corn;13.2;11.1;;15;0;418
419;18;60;11583785414;Big Time;Big Time Frozen Peas;8.5;6.5;;10;0;419
420;18;9;41470299363;Big Time;Big Time Popsicles;20.6;19.6;;29;1;420
421;18;100;62619335055;Big Time;Big Time Frozen Chicken Thighs;6.19;4.19;;23;0;421
422;18;100;72960656285;Big Time;Big Time Frozen Chicken Wings;7.87;5.86;;33;1;422
423;18;110;63347458243;Big Time;Big Time Lemon Popsicles;17.2;15.2;;5;1;423
424;1;78;66828675866;Steady;Steady Silky Smooth Hair Conditioner;9.65;7.64;;14;0;424
425;1;39;26453244090;Steady;Steady Tartar Control Toothpaste;9.18;6.18;;29;0;425
426;1;39;65270097851;Steady;Steady Whitening Toothpast;11.5;10.5;;30;0;426
427;1;39;84132432341;Steady;Steady Toothpaste;8.89;5.89;;26;0;427
428;1;39;26089182496;Steady;Steady Deodorant;8.43;7.43;;6;0;428
429;1;79;67602064013;Steady;Steady Conditioning Shampoo;12.0;10.0;;7;0;429
430;1;79;44894450306;Steady;Steady Extra Moisture Shampoo;11.5;8.5;;32;0;430
431;1;88;92232317328;Steady;Steady Angled Toothbrush;19.9;18.8;;11;0;431
432;1;79;38762469887;Steady;Steady Apricot Shampoo;11.3;9.3;;13;0;432
433;1;70;31435973048;Steady;Steady Childrens Aspirin;10.8;8.8;;28;0;433
434;1;70;37203891873;Steady;Steady Buffered Aspirin;19.1;18.1;;17;0;434
435;1;71;23017291426;Steady;Steady 200 MG Ibuprofen;11.8;9.8;;18;0;435
436;1;72;64120846390;Steady;Steady 200 MG Acetominifen;6.32;4.32;;33;0;436
437;1;73;19172012209;Steady;Steady HCL Nasal Spray;19.9;17.8;;14;0;437
438;1;73;84394162297;Steady;Steady Dishwasher Detergent;19.5;16.5;;35;0;438
439;1;75;74780964255;Steady;Steady Multi-Symptom Cold Remedy;21.8;20.7;;1;0;439
440;1;75;78262181878;Steady;Steady Childrens Cold Remedy;19.2;17.2;;26;0;440
441;1;74;37886750102;Steady;Steady Laundry Detergent;13.7;10.6;;6;0;441
442;1;74;76703603863;Steady;Steady Mint Mouthwash;21.1;20.1;;8;0;442
443;5;80;95565938353;Red Wing;Red Wing 60 Watt Lightbulb;20.6;18.6;;29;0;443
444;5;56;13620558381;Red Wing;Red Wing Plastic Forks;20.1;18.1;;9;0;444
445;5;56;91720659136;Red Wing;Red Wing Plastic Spoons;16.5;15.5;;17;0;445
446;5;56;69013045430;Red Wing;Red Wing Plastic Knives;11.0;9.0;;31;0;446
447;5;101;81231741309;Red Wing;Red Wing C-Size Batteries;19.4;17.3;;15;0;447
448;5;80;27761893868;Red Wing;Red Wing 100 Watt Lightbulb;15.8;14.8;;23;0;448
449;5;101;20435397028;Red Wing;Red Wing AAA-Size Batteries;10.3;8.3;;9;0;449
450;5;55;26203315854;Red Wing;Red Wing Paper Plates;18.9;17.8;;18;0;450
451;5;55;78114585280;Red Wing;Red Wing Paper Cups;13.4;11.3;;25;0;451
452;5;80;53120270371;Red Wing;Red Wing 75 Watt Lightbulb;11.1;8.1;;5;0;452
453;5;22;74269306063;Red Wing;Red Wing Toilet Bowl Cleaner;19.4;18.3;;24;0;453
454;5;22;18512757420;Red Wing;Red Wing Counter Cleaner;14.0;12.0;;3;0;454
455;5;22;64571403861;Red Wing;Red Wing Glass Cleaner;10.4;7.39;;11;0;455
456;5;80;68052621483;Red Wing;Red Wing 25 Watt Lightbulb;13.7;12.6;;30;0;456
457;5;101;27677189707;Red Wing;Red Wing AA-Size Batteries;13.2;11.1;;10;0;457
458;5;101;66494043469;Red Wing;Red Wing D-Size Batteries;16.8;14.7;;10;0;458
459;5;18;85356377959;Red Wing;Red Wing Paper Towels;16.4;15.3;;31;0;459
460;5;18;93410997986;Red Wing;Red Wing Soft Napkins;13.7;11.6;;21;0;460
461;5;18;81511098742;Red Wing;Red Wing Scented Tissue;16.1;13.1;;23;0;461
462;5;18;58803485035;Red Wing;Red Wing Toilet Paper;15.6;14.6;;2;0;462
463;5;18;16141352057;Red Wing;Red Wing Tissues;8.28;5.27;;18;0;463
464;5;18;41454463601;Red Wing;Red Wing Scented Toilet Tissue;15.6;14.6;;20;0;464
465;5;20;34127966761;Red Wing;Red Wing Room Freshener;15.2;13.1;;35;0;465
466;5;40;39895885586;Red Wing;Red Wing Frying Pan;8.79;5.78;;23;0;466
467;5;87;91807155013;Red Wing;Red Wing Copper Cleaner;8.33;7.32;;3;0;467
468;5;47;66812840104;Red Wing;Red Wing Bees Wax Candles;10.6;9.6;;5;0;468
469;5;87;87961875796;Red Wing;Red Wing Silver Cleaner;8.03;5.02;;30;0;469
470;5;86;32205327153;Red Wing;Red Wing Copper Pot Scrubber;7.57;5.57;;15;0;470
471;5;85;22592129111;Red Wing;Red Wing Economy Toilet Brush;9.93;7.93;;17;0;471
472;5;41;57052045464;Red Wing;Red Wing Scissors;9.47;8.47;;10;0;472
473;5;42;82774483561;Red Wing;Red Wing Large Sponge;14.0;12.0;;24;0;473
474;5;41;55493467450;Red Wing;Red Wing Screw Driver;21.3;19.2;;26;0;474
475;21;65;74355801939;Quick;Quick Extra Lean Hamburger;20.9;17.8;;6;0;475
476;21;65;82410421967;Quick;Quick Seasoned Hamburger;15.6;14.6;;22;0;476
477;3;104;70510522723;Dollar;Dollar Monthly Sports Magazine;19.1;18.1;;7;0;477
478;3;108;47802909016;Dollar;Dollar Monthly Auto Magazine;10.8;8.8;;6;0;478
479;3;107;71238645911;Dollar;Dollar Monthly Computer Magazine;16.4;14.3;;14;0;479
480;3;105;41670928597;Dollar;Dollar Monthly Home Magazine;13.2;12.1;;13;0;480
481;3;106;23127390742;Dollar;Dollar Monthly Fashion Magazine;14.1;12.1;;33;0;481
482;20;61;28895309567;Tell Tale;Tell Tale Summer Squash;18.7;16.7;;25;1;482
483;20;61;80806578993;Tell Tale;Tell Tale Corn on the Cob;13.0;10.0;;3;0;483
484;20;61;55812264084;Tell Tale;Tell Tale Asparagus;8.35;6.35;;4;1;484
485;20;61;76961299777;Tell Tale;Tell Tale Sweet Peas;14.5;12.5;;23;1;485
486;20;61;21204751133;Tell Tale;Tell Tale New Potatos;14.8;12.8;;18;1;486
487;20;61;11591553092;Tell Tale;Tell Tale Beets;9.09;6.09;;5;1;487
488;20;61;15072770714;Tell Tale;Tell Tale Prepared Salad;9.77;7.77;;20;1;488
489;20;61;40795208811;Tell Tale;Tell Tale Onions;16.4;13.3;;12;1;489
490;20;61;44229219555;Tell Tale;Tell Tale Green Pepper;13.4;11.3;;24;1;490
491;20;61;63091554045;Tell Tale;Tell Tale Shitake Mushrooms;19.6;18.6;;14;0;491
492;20;61;71146174073;Tell Tale;Tell Tale Lettuce;20.3;19.2;;12;0;492
493;20;61;59246274828;Tell Tale;Tell Tale Elephant Garlic;7.43;5.42;;23;0;493
494;20;61;36538661122;Tell Tale;Tell Tale Red Pepper;9.02;6.02;;27;0;494
495;20;61;59974398016;Tell Tale;Tell Tale Garlic;9.22;6.22;;8;0;495
496;20;61;96504550576;Tell Tale;Tell Tale Potatos;11.2;10.1;;31;0;496
497;20;61;23080183863;Tell Tale;Tell Tale Cauliflower;14.7;13.6;;10;0;497
498;20;61;28848102688;Tell Tale;Tell Tale Tomatos;11.9;10.8;;28;1;498
499;20;61;69542331099;Tell Tale;Tell Tale Mushrooms;13.9;11.8;;28;0;499
500;20;61;44548016190;Tell Tale;Tell Tale Baby Onion;17.0;14.0;;11;1;500
501;20;61;65697051882;Tell Tale;Tell Tale Dried Mushrooms;17.1;15.1;;13;1;501
502;20;61;99940503239;Tell Tale;Tell Tale Fresh Lima Beans;20.1;18.1;;24;0;502
503;20;61;90327305197;Tell Tale;Tell Tale Squash;21.2;20.2;;31;1;503
504;20;99;69906392693;Tell Tale;Tell Tale Limes;13.6;11.6;;28;1;504
505;20;67;29530960917;Tell Tale;Tell Tale Firm Tofu;18.1;16.1;;30;0;505
506;20;1;92249944806;Tell Tale;Tell Tale Almonds;11.5;8.5;;3;0;506
507;20;99;87210149168;Tell Tale;Tell Tale Macintosh Apples;20.4;18.3;;14;0;507
508;20;99;82579680085;Tell Tale;Tell Tale Golden Delcious Apples;13.9;11.8;;22;1;508
509;20;99;46777650713;Tell Tale;Tell Tale Red Delcious Apples;20.9;18.8;;8;0;509
510;20;99;47972167134;Tell Tale;Tell Tale Lemons;9.33;7.32;;27;0;510
511;20;99;71407904028;Tell Tale;Tell Tale Fancy Plums;21.0;19.0;;31;1;511
512;20;99;17938056588;Tell Tale;Tell Tale Plums;9.85;7.85;;10;0;512
513;20;99;34513689875;Tell Tale;Tell Tale Peaches;11.0;10.0;;31;0;513
514;20;61;40281608700;Tell Tale;Tell Tale Broccoli;20.9;17.8;;35;1;514
515;20;99;92192878127;Tell Tale;Tell Tale Mandarin Oranges;20.7;19.7;;17;1;515
516;20;1;67198563218;Tell Tale;Tell Tale Mixed Nuts;21.8;19.7;;6;0;516
517;20;1;77130557894;Tell Tale;Tell Tale Canned Peanuts;7.87;6.86;;26;0;517
518;20;61;21374009251;Tell Tale;Tell Tale Sweet Onion;13.5;11.5;;19;1;518
519;20;99;11760811209;Tell Tale;Tell Tale Cantelope;17.1;15.1;;10;0;519
520;20;99;81339898705;Tell Tale;Tell Tale Honey Dew;7.28;6.28;;21;0;520
521;20;99;40964466929;Tell Tale;Tell Tale Fuji Apples;8.48;6.47;;17;0;521
522;20;1;13683450818;Tell Tale;Tell Tale Walnuts;15.6;13.6;;6;1;522
523;20;99;98643655180;Tell Tale;Tell Tale Oranges;11.3;9.3;;27;1;523
524;20;99;40600405335;Tell Tale;Tell Tale Tangerines;13.8;11.8;;16;0;524
525;20;1;94798375964;Tell Tale;Tell Tale Party Nuts;11.3;9.3;;30;1;525
526;19;24;36971591114;Kiwi;Kiwi Lox;18.4;16.3;;31;1;526
527;19;2;60407328009;Kiwi;Kiwi Scallops;11.9;8.89;;15;0;527
528;11;45;96937480568;Fast;Fast Low Fat Cookies;6.59;4.59;;8;1;528
529;11;12;23513113856;Fast;Fast BBQ Potato Chips;17.7;15.7;;9;1;529
530;11;12;29281032681;Fast;Fast Corn Chips;9.41;6.4;;24;0;530
531;11;12;81192302107;Fast;Fast Low Fat BBQ Chips;16.9;14.8;;21;1;531
532;11;45;56197987198;Fast;Fast Sugar Cookies;21.7;18.7;;15;0;532
533;11;45;77347022891;Fast;Fast Chocolate Chip Cookies;20.1;17.1;;12;0;533
534;11;45;21590474247;Fast;Fast Fudge Cookies;12.6;10.6;;26;1;534
535;11;45;90496563315;Fast;Fast Fudge Brownies;7.92;6.92;;4;1;535
536;11;12;70075650811;Fast;Fast Potato Chips;21.8;20.7;;20;0;536
537;11;45;29700219035;Fast;Fast Lemon Cookies;20.7;18.7;;3;0;537
538;11;45;92419202923;Fast;Fast Graham Crackers;20.9;18.8;;13;1;538
539;11;82;87379407286;Fast;Fast Cheese Crackers;8.42;6.42;;21;0;539
540;11;54;29336157441;Fast;Fast Buttered Popcorn;12.3;11.3;;26;1;540
541;11;54;83534128069;Fast;Fast No Salt Popcorn;13.0;10.0;;13;0;541
542;11;54;60826514363;Fast;Fast Low Fat Popcorn;6.84;3.84;;35;1;542
543;11;83;18164381384;Fast;Fast Salsa Dip;8.05;6.05;;30;0;543
544;11;83;85673232674;Fast;Fast Avocado Dip;16.1;14.1;;12;0;544
545;11;46;78346735835;Fast;Fast Salted Pretzels;19.1;16.1;;35;1;545
546;11;83;84114654660;Fast;Fast Cheese Dip;14.7;12.6;;30;0;546
547;11;83;69928054213;Fast;Fast Fondue Mix;9.02;7.02;;15;0;547
548;11;84;44933739304;Fast;Fast Mini Donuts;8.39;5.39;;34;1;548
549;11;17;66082774996;Fast;Fast Beef Jerky;10.5;9.5;;34;0;549
550;11;84;76424096226;Fast;Fast Chocolate Donuts;10.7;8.69;;30;0;550
551;11;12;66810898184;Fast;Fast Low Fat Chips;7.87;5.86;;6;0;551
552;11;82;70292115807;Fast;Fast Sesame Crackers;18.6;16.6;;25;1;552
553;11;45;18699643015;Fast;Fast Frosted Cookies;7.41;5.4;;24;0;553
554;11;109;57516496777;Fast;Fast Dried Apples;13.1;12.1;;34;0;554
555;11;109;76378831267;Fast;Fast Apple Fruit Roll;19.3;18.2;;18;0;555
556;11;109;18335581421;Fast;Fast Strawberry Fruit Roll;11.3;8.3;;24;0;556
557;11;109;72533552050;Fast;Fast Raspberry Fruit Roll;18.4;15.3;;18;0;557
558;11;109;49825938344;Fast;Fast Grape Fruit Roll;15.0;13.0;;21;1;558
559;11;109;97163805365;Fast;Fast Dried Dates;19.9;17.8;;20;1;559
560;11;109;43693957924;Fast;Fast Raisins;15.0;12.0;;5;1;560
561;11;109;36367461085;Fast;Fast Golden Raisins;15.7;13.6;;9;1;561
562;11;109;42135379910;Fast;Fast Dried Apricots;17.8;15.7;;21;0;562
563;11;84;58927478194;Fast;Fast Frosted Donuts;19.9;18.8;;31;1;563
564;13;36;10031033158;Atomic;Atomic Tasty Candy Bar;17.9;15.8;;9;1;564
565;13;36;55082198977;Atomic;Atomic Mint Chocolate Bar;10.9;9.89;;9;0;565
566;13;36;65423520207;Atomic;Atomic Malted Milk Balls;13.9;10.8;;20;0;566
567;13;36;55810322165;Atomic;Atomic Semi-Sweet Chocolate Bar;15.9;13.8;;35;1;567
568;13;37;59291539788;Atomic;Atomic Bubble Gum;11.2;8.19;;18;1;568
569;13;38;18916108012;Atomic;Atomic Spicy Mints;7.79;5.78;;33;1;569
570;13;38;57732961773;Atomic;Atomic Mints;17.5;15.5;;32;1;570
571;13;36;65114583373;Atomic;Atomic White Chocolate Bar;10.4;8.39;;31;0;571
572;23;5;73169203400;Shady Lake;Shady Lake Ravioli;8.94;5.93;;11;0;572
573;23;5;61269304156;Shady Lake;Shady Lake Manicotti;19.7;18.7;;9;1;573
574;23;5;38561690449;Shady Lake;Shady Lake Spaghetti;19.0;17.0;;29;0;574
575;23;57;85899557471;Shady Lake;Shady Lake Thai Rice;11.0;8.0;;26;1;575
576;23;57;32429710030;Shady Lake;Shady Lake Rice Medly;18.6;16.6;;11;1;576
577;6;43;25103213191;Walrus;Walrus Imported Beer;6.11;3.11;;31;0;577
578;6;44;30871132016;Walrus;Walrus Light Wine;9.38;8.38;;9;0;578
579;6;44;82782401442;Walrus;Walrus Chardonnay Wine;15.7;13.6;;35;0;579
580;6;44;21200867295;Walrus;Walrus Chablis Wine;19.9;17.8;;29;0;580
581;6;44;42349902987;Walrus;Walrus Merlot Wine;19.4;17.3;;6;0;581
582;6;44;76593354344;Walrus;Walrus Chardonnay;9.9;6.89;;32;0;582
583;6;44;66980156302;Walrus;Walrus White Zinfandel Wine;19.4;17.3;;18;0;583
584;6;43;70461373925;Walrus;Walrus Light Beer;17.6;15.6;;31;0;584
585;4;27;30085942149;Colony;Colony Pumpernickel Bread;8.08;5.07;;21;1;585
586;4;27;68902795910;Colony;Colony White Bread;18.9;16.8;;2;0;586
587;4;27;87765130400;Colony;Colony Rye Bread;7.71;5.71;;18;0;587
588;4;26;95819750428;Colony;Colony English Muffins;7.55;5.55;;35;0;588
589;4;26;72702810168;Colony;Colony Cranberry Muffins;16.4;15.3;;35;0;589
590;4;26;49995196461;Colony;Colony Muffins;6.14;3.13;;33;0;590
591;4;25;97333063483;Colony;Colony Bagels;8.72;6.72;;13;1;591
592;4;26;43863216042;Colony;Colony Blueberry Muffins;12.7;11.6;;30;0;592
593;4;27;36536719202;Colony;Colony Wheat Bread;12.0;10.0;;26;0;593
594;14;49;42304638028;Landslide;Landslide Sesame Oil;7.27;4.26;;4;0;594
595;14;53;94215907454;Landslide;Landslide Chunky Peanut Butter;7.95;4.94;;31;0;595
596;12;51;69221592545;Landslide;Landslide Hot Chocolate;10.4;8.39;;28;1;596
597;14;50;90370628237;Landslide;Landslide Brown Sugar;19.3;16.2;;19;1;597
598;14;50;65592778325;Landslide;Landslide White Sugar;10.3;9.3;;25;0;598
599;12;90;55979580283;Landslide;Landslide French Roast Coffee;9.79;7.78;;21;0;599
600;12;90;59460797905;Landslide;Landslide Decaf Coffee;18.9;16.8;;3;0;600
601;12;90;85183236002;Landslide;Landslide Regular Coffee;14.9;12.8;;9;0;601
602;14;49;57902219891;Landslide;Landslide Vegetable Oil;15.9;13.8;;3;0;602
603;14;49;76764554381;Landslide;Landslide Corn Oil;16.5;14.5;;19;1;603
604;14;48;84819174408;Landslide;Landslide Tomato Sauce;9.48;6.47;;27;0;604
605;14;49;72919275164;Landslide;Landslide Canola Oil;21.2;20.2;;31;0;605
606;14;33;50211661458;Landslide;Landslide Grape Preserves;11.3;9.3;;20;0;606
607;12;90;62430357336;Landslide;Landslide Columbian Coffee;13.3;10.3;;26;0;607
608;14;31;32862640023;Landslide;Landslide Strawberry Jelly;10.2;8.19;;25;0;608
609;14;4;25536143183;Landslide;Landslide Pepper;11.3;9.3;;2;1;609
610;14;33;31304062008;Landslide;Landslide Low Fat Apple Butter;7.14;5.13;;24;1;610
611;14;4;83215331435;Landslide;Landslide Salt;15.1;13.1;;30;0;611
612;14;33;58221016526;Landslide;Landslide Apple Butter;11.6;10.6;;12;0;612
613;14;4;79370052218;Landslide;Landslide Oregano;21.1;20.1;;20;0;613
614;14;31;23613503575;Landslide;Landslide Apple Jelly;16.7;14.7;;24;0;614
615;14;32;69672150015;Landslide;Landslide Grape Jam;18.4;16.3;;34;1;615
616;14;32;73153367638;Landslide;Landslide Apple Jam;21.9;19.8;;13;1;616
617;14;32;98875805735;Landslide;Landslide Strawberry Jam;13.9;10.8;;30;1;617
618;14;53;71594789624;Landslide;Landslide Creamy Peanut Butter;7.28;6.28;;21;1;618
619;14;33;90457124114;Landslide;Landslide Strawberry Preserves;6.14;5.13;;3;0;619
