PAYMENT_EXTENSION_ID;PAYMENT_ID;TRANSACTION_NUMBER;POINT_OF_SALE_ID
1582;1582;1347;1
1583;1583;1348;1
1584;1584;1349;1
1585;1585;1350;1
1586;1586;1351;1
1587;1587;1352;1
1588;1588;1353;1
1589;1589;1354;1
1590;1590;1355;1
1591;1591;1356;1
1592;1592;1357;1
1593;1593;1358;1
1594;1594;1359;1
1595;1595;1360;1
1596;1596;1361;1
1597;1597;1362;1
1598;1598;1363;1
1599;1599;1364;1
1600;1600;1365;1
1601;1601;1366;1
1602;1602;1367;1
1603;1603;1368;1
1604;1604;1369;1
1605;1605;1370;1
1606;1606;1371;1
1607;1607;1372;1
1608;1608;1373;1
1609;1609;1374;1
1610;1610;1375;1
1611;1611;1376;1
1612;1612;1377;1
1613;1613;1378;1
1614;1614;1379;1
1615;1615;1380;1
1616;1616;1381;1
1617;1617;1382;1
1618;1618;1383;1
1619;1619;1384;1
1620;1620;1385;1
1621;1621;1386;1
1622;1622;1387;1
1623;1623;1388;1
1624;1624;1389;1
1625;1625;1390;1
1626;1626;1391;1
1627;1627;1392;1
1628;1628;1393;1
1629;1629;1394;1
1630;1630;1395;1
1631;1631;1396;1
1632;1632;1397;1
1633;1633;1398;1
1634;1634;1399;1
1635;1635;1400;1
1636;1636;1401;1
1637;1637;1402;1
1638;1638;1403;1
1639;1639;1404;1
1640;1640;1405;1
1641;1641;1406;1
1642;1642;1407;1
1643;1643;1408;1
1644;1644;1409;1
1645;1645;1410;1
1646;1646;1411;1
1647;1647;1412;1
1648;1648;1413;1
1649;1649;1414;1
1650;1650;1415;1
1651;1651;1416;1
1652;1652;1417;1
1653;1653;1418;1
1654;1654;1419;1
1655;1655;1420;1
1656;1656;1421;1
1657;1657;1423;1
1658;1658;1424;1
1659;1659;1426;1
1660;1660;1427;1
1661;1661;1428;1
1662;1662;1429;1
1663;1663;1430;1
1664;1664;1431;1
1665;1665;1432;1
1666;1666;1433;1
1667;1667;1434;1
1668;1668;1435;1
1669;1669;1436;1
1670;1670;1437;1
1671;1671;1438;1
1672;1672;1439;1
1673;1673;1440;1
1674;1674;1441;1
1675;1675;1442;1
1676;1676;1443;1
1677;1677;1444;1
1678;1678;1445;1
1679;1679;1446;1
1680;1680;1448;1
1681;1681;1449;1
1682;1682;1451;1
1683;1683;1452;1
1684;1684;1454;1
1685;1685;1456;1
1686;1686;1457;1
1687;1687;1458;1
1688;1688;1459;1
1689;1689;1460;1
1690;1690;1461;1
1691;1691;1462;1
1692;1692;1463;1
1693;1693;1464;1
1694;1694;1465;1
1695;1695;1466;1
1696;1696;1467;1
1697;1697;1468;1
1698;1698;1469;1
1699;1699;1470;1
1700;1700;1471;1
1701;1701;1472;1
1702;1702;1473;1
1703;1703;1474;1
1704;1704;1475;1
1705;1705;1476;1
1706;1706;1477;1
1707;1707;1478;1
1708;1708;1479;1
1709;1709;1480;1
1710;1710;1481;1
1711;1711;1482;1
1712;1712;1483;1
1713;1713;1484;1
1714;1714;1485;1
1715;1715;1486;1
1716;1716;1487;1
1717;1717;1488;1
1718;1718;1489;1
1719;1719;1490;1
1720;1720;1491;1
1721;1721;1492;1
1722;1722;1493;1
1723;1723;1494;1
1724;1724;1495;1
1725;1725;1496;1
1726;1726;1497;1
1727;1727;1498;1
1728;1728;1499;1
1729;1729;1500;1
1730;1730;1501;1
1731;1731;1502;1
1732;1732;1503;1
1733;1733;1504;1
1734;1734;1505;1
1735;1735;1506;1
1736;1736;1507;1
1737;1737;1508;1
1738;1738;1509;1
1739;1739;1510;1
1740;1740;1511;1
1741;1741;1512;1
1742;1742;1513;1
1743;1743;1514;1
1744;1744;1515;1
1745;1745;1516;1
1746;1746;1517;1
1747;1747;1518;1
1748;1748;1519;1
1749;1749;1520;1
1750;1750;1521;1
1751;1751;1522;1
1752;1752;1523;1
1753;1753;1524;1
1754;1754;1525;1
1755;1755;1526;1
1756;1756;1527;1
1757;1757;1528;1
1758;1758;1529;1
1759;1759;1530;1
1760;1760;1531;1
1761;1761;1532;1
1762;1762;1533;1
1763;1763;1534;1
1764;1764;1535;1
1765;1765;1536;1
1766;1766;1537;1
1767;1767;1538;1
1768;1768;1539;1
1769;1769;1540;1
1770;1770;1541;1
1771;1771;1542;1
1772;1772;1543;1
1773;1773;1544;1
1774;1774;1545;1
1775;1775;1546;1
1776;1776;1547;1
1777;1777;1548;1
1778;1778;1549;1
1779;1779;1550;1
1780;1780;1551;1
1781;1781;1552;1
1782;1782;1553;1
1783;1783;1554;1
1784;1784;1555;1
1785;1785;1556;1
1786;1786;1557;1
1787;1787;1558;1
1788;1788;1559;1
1789;1789;1560;1
1790;1790;1561;1
1791;1791;1562;1
1792;1792;1563;1
1793;1793;1564;1
1794;1794;1565;1
1795;1795;1566;1
1796;1796;1567;1
1797;1797;1568;1
1798;1798;1569;1
1799;1799;1571;1
1800;1800;1572;1
1801;1801;1573;1
1802;1802;1574;1
1803;1803;1575;1
1804;1804;1576;1
1805;1805;1577;1
1806;1806;1578;1
1807;1807;1579;1
1808;1808;1580;1
1809;1809;1581;1
1810;1810;1582;1
1811;1811;1583;1
1812;1812;1584;1
1813;1813;1585;1
1814;1814;1586;1
1815;1815;1587;1
1816;1816;1588;1
1817;1817;1589;1
1818;1818;1590;1
1819;1819;1591;1
1820;1820;1593;1
1821;1821;1595;1
1822;1822;1596;1
1823;1823;1597;1
1824;1824;1598;1
1825;1825;1599;1
1826;1826;1600;1
1827;1827;1601;1
1828;1828;1602;1
1829;1829;1604;1
1830;1830;1605;1
1831;1831;1606;1
1832;1832;1607;1
1833;1833;1608;1
1834;1834;1609;1
1835;1835;1610;1
1836;1836;1611;1
1837;1837;1612;1
1838;1838;1613;1
1839;1839;1615;1
1840;1840;1616;1
1841;1841;1617;1
1842;1842;1618;1
1843;1843;1619;1
1844;1844;1620;1
1845;1845;1621;1
1846;1846;1622;1
1847;1847;1623;1
1848;1848;1624;1
1849;1849;1625;1
1850;1850;1626;1
1851;1851;1627;1
1852;1852;1628;1
1853;1853;1629;1
1854;1854;1630;1
1855;1855;1631;1
1856;1856;1632;1
1857;1857;1633;1
1858;1858;1634;1
1859;1859;1635;1
1860;1860;1636;1
1861;1861;1637;1
1862;1862;1638;1
1863;1863;1639;1
1864;1864;1640;1
1865;1865;1641;1
1866;1866;1642;1
1867;1867;1643;1
1868;1868;1644;1
1869;1869;1645;1
1870;1870;1646;1
1871;1871;1647;1
1872;1872;1648;1
1873;1873;1649;1
1874;1874;1650;1
1875;1875;1651;1
1876;1876;1652;1
1877;1877;1653;1
1878;1878;1654;1
1879;1879;1655;1
1880;1880;1656;1
1881;1881;1657;1
1882;1882;1658;1
1883;1883;1659;1
1884;1884;1660;1
1885;1885;1661;1
1886;1886;1662;1
1887;1887;1663;1
1888;1888;1664;1
1889;1889;1665;1
1890;1890;1666;1
1891;1891;1667;1
1892;1892;1668;1
1893;1893;1669;1
1894;1894;1670;1
1895;1895;1671;1
1896;1896;1672;1
1897;1897;1673;1
1898;1898;1674;1
1899;1899;1675;1
1900;1900;1676;1
1901;1901;1677;1
1902;1902;1678;1
1903;1903;1679;1
1904;1904;1680;1
1905;1905;1681;1
1906;1906;1682;1
1907;1907;1683;1
1908;1908;1684;1
1909;1909;1685;1
1910;1910;1686;1
1911;1911;1687;1
1912;1912;1688;1
1913;1913;1689;1
1914;1914;1690;1
1915;1915;1691;1
1916;1916;1692;1
1917;1917;1693;1
1918;1918;1694;1
1919;1919;1695;1
1920;1920;1696;1
1921;1921;1697;1
1922;1922;1698;1
1923;1923;1699;1
1924;1924;1700;1
1925;1925;1701;1
1926;1926;1702;1
1927;1927;1703;1
1928;1928;1704;1
1929;1929;1705;1
1930;1930;1706;1
1931;1931;1707;1
1932;1932;1708;1
1933;1933;1709;1
1934;1934;1710;1
1935;1935;1711;1
1936;1936;1712;1
1937;1937;1713;1
1938;1938;1714;1
1939;1939;1715;1
1940;1940;1716;1
1941;1941;1717;1
1942;1942;1718;1
1943;1943;1719;1
1944;1944;1720;1
1945;1945;1721;1
1946;1946;1722;1
1947;1947;1723;1
1948;1948;1724;1
1949;1949;1725;1
1950;1950;1726;1
1951;1951;1728;1
1952;1952;1729;1
1953;1953;1730;1
1954;1954;1731;1
1955;1955;1732;1
1956;1956;1733;1
1957;1957;1734;1
1958;1958;1735;1
1959;1959;1736;1
1960;1960;1737;1
1961;1961;1738;1
1962;1962;1739;1
1963;1963;1740;1
1964;1964;1741;1
1965;1965;1742;1
1966;1966;1743;1
1967;1967;1744;1
1968;1968;1745;1
1969;1969;1746;1
1970;1970;1747;1
1971;1971;1748;1
1972;1972;1749;1
1973;1973;1750;1
1974;1974;1751;1
1975;1975;1753;1
1976;1976;1754;1
1977;1977;1755;1
1978;1978;1756;1
1979;1979;1758;1
1980;1980;1761;1
1981;1981;1762;1
1982;1982;1763;1
1983;1983;1764;1
1984;1984;1765;1
1985;1985;1766;1
1986;1986;1767;1
1987;1987;1769;1
1988;1988;1770;1
1989;1989;1771;1
1990;1990;1772;1
1991;1991;1773;1
1992;1992;1774;1
1993;1993;1775;1
1994;1994;1776;1
1995;1995;1777;1
1996;1996;1778;1
1997;1997;1779;1
1998;1998;1780;1
1999;1999;1781;1
2000;2000;1782;1
2001;2001;1783;1
2002;2002;1784;1
2003;2003;1785;1
2004;2004;1786;1
2005;2005;1787;1
2006;2006;1788;1
2007;2007;1789;1
2008;2008;1790;1
2009;2009;1791;1
2010;2010;1792;1
2011;2011;1793;1
2012;2012;1794;1
2013;2013;1795;1
2014;2014;1796;1
2015;2015;1797;1
2016;2016;1798;1
2017;2017;1799;1
2018;2018;1800;1
2019;2019;1801;1
2020;2020;1802;1
2021;2021;1803;1
2022;2022;1804;1
2023;2023;1805;1
2024;2024;1806;1
2025;2025;1807;1
2026;2026;1808;1
2027;2027;1809;1
2028;2028;1810;1
2029;2029;1811;1
2030;2030;1812;1
2031;2031;1813;1
2032;2032;1814;1
2033;2033;1815;1
2034;2034;1816;1
2035;2035;1817;1
2036;2036;1818;1
2037;2037;1819;1
2038;2038;1820;1
2039;2039;1821;1
2040;2040;1822;1
2041;2041;1823;1
2042;2042;1824;1
2043;2043;1825;1
2044;2044;1826;1
2045;2045;1827;1
2046;2046;1828;1
2047;2047;1829;1
2048;2048;1830;1
2049;2049;1831;1
2050;2050;1832;1
2051;2051;1833;1
2052;2052;1834;1
2053;2053;1835;1
2054;2054;1836;1
2055;2055;1837;1
2056;2056;1838;1
2057;2057;1839;1
2058;2058;1840;1
2059;2059;1841;1
2060;2060;1842;1
2061;2061;1843;1
2062;2062;1844;1
2063;2063;1845;1
2064;2064;1846;1
2065;2065;1847;1
2066;2066;1848;1
2067;2067;1849;1
2068;2068;1850;1
2069;2069;1851;1
2070;2070;1852;1
2071;2071;1853;1
2072;2072;1854;1
2073;2073;1855;1
2074;2074;1856;1
2075;2075;1857;1
2076;2076;1858;1
2077;2077;1859;1
2078;2078;1860;1
2079;2079;1861;1
2080;2080;1862;1
2081;2081;1863;1
2082;2082;1864;1
2083;2083;1865;1
2084;2084;1866;1
2085;2085;1867;1
2086;2086;1868;1
2087;2087;1869;1
2088;2088;1870;1
2089;2089;1871;1
2090;2090;1872;1
2091;2091;1873;1
2092;2092;1874;1
2093;2093;1875;1
2094;2094;1876;1
2095;2095;1877;1
2096;2096;1878;1
2097;2097;1879;1
2098;2098;1880;1
2099;2099;1881;1
2100;2100;1882;1
2101;2101;1883;1
2102;2102;1884;1
2103;2103;1885;1
2104;2104;1886;1
2105;2105;1887;1
2106;2106;1888;1
2107;2107;1889;1
2108;2108;1890;1
2109;2109;1891;1
2110;2110;1892;1
2111;2111;1893;1
2112;2112;1894;1
2113;2113;1895;1
2114;2114;1896;1
2115;2115;1897;1
2116;2116;1898;1
2117;2117;1899;1
2118;2118;1900;1
2119;2119;1901;1
2120;2120;1902;1
2121;2121;1903;1
2122;2122;1904;1
2123;2123;1905;1
2124;2124;1907;1
2125;2125;1908;1
2126;2126;1909;1
2127;2127;1910;1
2128;2128;1911;1
2129;2129;1912;1
2130;2130;1913;1
2131;2131;1915;1
2132;2132;1916;1
2133;2133;1917;1
2134;2134;1919;1
2135;2135;1920;1
2136;2136;1922;1
2137;2137;1923;1
2138;2138;1924;1
2139;2139;1925;1
2140;2140;1926;1
2141;2141;1928;1
2142;2142;1929;1
2143;2143;1930;1
2144;2144;1931;1
2145;2145;1933;1
2146;2146;1934;1
2147;2147;1935;1
2148;2148;1936;1
2149;2149;1937;1
2150;2150;1938;1
2151;2151;1939;1
2152;2152;1940;1
2153;2153;1941;1
2154;2154;1942;1
2155;2155;1943;1
2156;2156;1944;1
2157;2157;1945;1
2158;2158;1946;1
2159;2159;1947;1
2160;2160;1948;1
2161;2161;1949;1
2162;2162;1950;1
2163;2163;1951;1
2164;2164;1952;1
2165;2165;1953;1
2166;2166;1954;1
2167;2167;1955;1
2168;2168;1956;1
2169;2169;1957;1
2170;2170;1958;1
2171;2171;1959;1
2172;2172;1960;1
2173;2173;1961;1
2174;2174;1962;1
2175;2175;1963;1
2176;2176;1964;1
2177;2177;1965;1
2178;2178;1966;1
2179;2179;1967;1
2180;2180;1968;1
2181;2181;1969;1
2182;2182;1970;1
2183;2183;1971;1
2184;2184;1972;1
2185;2185;1973;1
2186;2186;1974;1
2187;2187;1975;1
2188;2188;1976;1
2189;2189;1977;1
2190;2190;1978;1
2191;2191;1979;1
2192;2192;1980;1
2193;2193;1981;1
2194;2194;1982;1
2195;2195;1983;1
2196;2196;1984;1
2197;2197;1985;1
2198;2198;1986;1
2199;2199;1987;1
2200;2200;1988;1
2201;2201;1989;1
2202;2202;1990;1
2203;2203;1991;1
2204;2204;1992;1
2205;2205;1993;1
2206;2206;1994;1
2207;2207;1995;1
2208;2208;1996;1
2209;2209;1997;1
2210;2210;1998;1
2211;2211;1999;1
2212;2212;2000;1
2213;2213;2001;1
2214;2214;2002;1
2215;2215;2003;1
2216;2216;2004;1
2217;2217;2005;1
2218;2218;2006;1
2219;2219;2007;1
2220;2220;2008;1
2221;2221;2009;1
2222;2222;2010;1
2223;2223;2011;1
2224;2224;2012;1
2225;2225;2013;1
2226;2226;2014;1
2227;2227;2015;1
2228;2228;2016;1
2229;2229;2017;1
2230;2230;2018;1
2231;2231;2019;1
2232;2232;2020;1
2233;2233;2021;1
2234;2234;2022;1
2235;2235;2023;1
2236;2236;2024;1
2237;2237;2025;1
2238;2238;2026;1
2239;2239;2027;1
2240;2240;2028;1
2241;2241;2029;1
2242;2242;2030;1
2243;2243;2031;1
2244;2244;2032;1
2245;2245;2033;1
2246;2246;2034;1
2247;2247;2035;1
2248;2248;2036;1
2249;2249;2037;1
2250;2250;2038;1
2251;2251;2039;1
2252;2252;2040;1
2253;2253;2041;1
2254;2254;2042;1
2255;2255;2043;1
2256;2256;2045;1
2257;2257;2046;1
2258;2258;2047;1
2259;2259;2048;1
2260;2260;2049;1
2261;2261;2050;1
2262;2262;2051;1
2263;2263;2052;1
2264;2264;2053;1
2265;2265;2054;1
2266;2266;2055;1
2267;2267;2056;1
2268;2268;2057;1
2269;2269;2058;1
2270;2270;2059;1
2271;2271;2060;1
2272;2272;2061;1
2273;2273;2062;1
2274;2274;2063;1
2275;2275;2064;1
2276;2276;2065;1
2277;2277;2066;1
2278;2278;2067;1
2279;2279;2068;1
2280;2280;2069;1
2281;2281;2070;1
2282;2282;2071;1
2283;2283;2073;1
2284;2284;2074;1
2285;2285;2075;1
2286;2286;2076;1
2287;2287;2077;1
2288;2288;2078;1
2289;2289;2081;1
2290;2290;2083;1
2291;2291;2084;1
2292;2292;2085;1
2293;2293;2086;1
2294;2294;2087;1
2295;2295;2088;1
2296;2296;2089;1
2297;2297;2090;1
2298;2298;2091;1
2299;2299;2093;1
2300;2300;2094;1
2301;2301;2095;1
2302;2302;2096;1
2303;2303;2097;1
2304;2304;2098;1
2305;2305;2904;1
2306;2306;2905;1
2307;2307;2906;1
2308;2308;2907;1
2309;2309;2908;1
2310;2310;2909;1
2311;2311;2910;1
2312;2312;2911;1
2313;2313;2912;1
2314;2314;2913;1
2315;2315;2914;1
2316;2316;2915;1
2317;2317;2916;1
2318;2318;2917;1
2319;2319;2918;1
2320;2320;2919;1
2321;2321;2920;1
2322;2322;2921;1
2323;2323;2922;1
2324;2324;2923;1
2325;2325;2924;1
2326;2326;2925;1
2327;2327;2926;1
2328;2328;2927;1
2329;2329;2928;1
2330;2330;2929;1
2331;2331;2930;1
2332;2332;2931;1
2333;2333;2932;1
2334;2334;2933;1
2335;2335;2934;1
2336;2336;2935;1
2337;2337;2936;1
2338;2338;2937;1
2339;2339;2938;1
2340;2340;2939;1
2341;2341;2940;1
2342;2342;2941;1
2343;2343;2942;1
2344;2344;2943;1
2345;2345;2944;1
2346;2346;2945;1
2347;2347;2946;1
2348;2348;2947;1
2349;2349;2948;1
2350;2350;2949;1
2351;2351;2950;1
2352;2352;2951;1
2353;2353;2952;1
2354;2354;2953;1
2355;2355;2954;1
2356;2356;2955;1
2357;2357;2956;1
2358;2358;2957;1
2359;2359;2958;1
2360;2360;2959;1
2361;2361;2960;1
2362;2362;2961;1
2363;2363;2962;1
2364;2364;2963;1
2365;2365;2964;1
2366;2366;2965;1
2367;2367;2966;1
2368;2368;2967;1
2369;2369;2968;1
2370;2370;2969;1
2371;2371;2970;1
2372;2372;2971;1
2373;2373;2972;1
2374;2374;2973;1
2375;2375;2974;1
2376;2376;2975;1
2377;2377;2976;1
2378;2378;2977;1
2379;2379;2978;1
2380;2380;2979;1
2381;2381;2980;1
2382;2382;2981;1
2383;2383;2982;1
2384;2384;2983;1
2385;2385;2984;1
2386;2386;2985;1
2387;2387;2986;1
2388;2388;2987;1
2389;2389;2988;1
2390;2390;2989;1
2391;2391;2990;1
2392;2392;2991;1
2393;2393;2992;1
2394;2394;2993;1
2395;2395;2994;1
2396;2396;2995;1
2397;2397;2996;1
2398;2398;2997;1
2399;2399;2998;1
2400;2400;2999;1
2401;2401;3000;1
2402;2402;3002;1
2403;2403;3003;1
2404;2404;3004;1
2405;2405;3005;1
2406;2406;3006;1
2407;2407;3008;1
2408;2408;3009;1
2409;2409;3010;1
2410;2410;3011;1
2411;2411;3013;1
2412;2412;3014;1
2413;2413;3015;1
2414;2414;3016;1
2415;2415;3017;1
2416;2416;3018;1
2417;2417;3020;1
2418;2418;3021;1
2419;2419;3022;1
2420;2420;3023;1
2421;2421;3024;1
2422;2422;3025;1
2423;2423;3027;1
2424;2424;3028;1
2425;2425;3029;1
2426;2426;3030;1
2427;2427;3031;1
2428;2428;3032;1
2429;2429;3033;1
2430;2430;3034;1
2431;2431;3035;1
2432;2432;3036;1
2433;2433;3037;1
2434;2434;3038;1
2435;2435;3039;1
2436;2436;3040;1
2437;2437;3042;1
2438;2438;3043;1
2439;2439;3044;1
2440;2440;3045;1
2441;2441;3046;1
2442;2442;3047;1
2443;2443;3048;1
2444;2444;3049;1
2445;2445;3050;1
2446;2446;3051;1
2447;2447;3052;1
2448;2448;3053;1
2449;2449;3054;1
2450;2450;3055;1
2451;2451;3056;1
2452;2452;3057;1
2453;2453;3058;1
2454;2454;3059;1
2455;2455;3060;1
2456;2456;3061;1
2457;2457;3062;1
2458;2458;3064;1
2459;2459;3065;1
2460;2460;3066;1
2461;2461;3067;1
2462;2462;3068;1
2463;2463;3069;1
2464;2464;3070;1
2465;2465;3071;1
2466;2466;3072;1
2467;2467;3073;1
2468;2468;3074;1
2469;2469;3075;1
2470;2470;3076;1
2471;2471;3077;1
2472;2472;3078;1
2473;2473;3079;1
2474;2474;3080;1
2475;2475;3081;1
2476;2476;3082;1
2477;2477;3083;1
2478;2478;3084;1
2479;2479;3085;1
2480;2480;3086;1
2481;2481;3087;1
2482;2482;3088;1
2483;2483;3089;1
2484;2484;3090;1
2485;2485;3091;1
2486;2486;3092;1
2487;2487;3093;1
2488;2488;3094;1
2489;2489;3095;1
2490;2490;3096;1
2491;2491;3097;1
2492;2492;3098;1
2493;2493;3099;1
2494;2494;3100;1
2495;2495;3101;1
2496;2496;3102;1
2497;2497;3103;1
2498;2498;3104;1
2499;2499;3105;1
2500;2500;3106;1
2501;2501;3107;1
2502;2502;3108;1
2503;2503;3109;1
2504;2504;3110;1
2505;2505;3111;1
2506;2506;3112;1
2507;2507;3113;1
2508;2508;3114;1
2509;2509;3115;1
2510;2510;3116;1
2511;2511;3117;1
2512;2512;3118;1
2513;2513;3119;1
2514;2514;3120;1
2515;2515;3121;1
2516;2516;3122;1
2517;2517;3123;1
2518;2518;3124;1
2519;2519;3125;1
2520;2520;3126;1
2521;2521;3127;1
2522;2522;3128;1
2523;2523;3129;1
2524;2524;3130;1
2525;2525;3131;1
2526;2526;3132;1
2527;2527;3133;1
2528;2528;3134;1
2529;2529;3135;1
2530;2530;3136;1
2531;2531;3137;1
2532;2532;3138;1
2533;2533;3139;1
2534;2534;3140;1
2535;2535;3141;1
2536;2536;3142;1
2537;2537;3143;1
2538;2538;3144;1
2539;2539;3145;1
2540;2540;3146;1
2541;2541;3147;1
2542;2542;3148;1
2543;2543;3149;1
2544;2544;3150;1
2545;2545;3151;1
2546;2546;3152;1
2547;2547;3153;1
2548;2548;3154;1
2549;2549;3155;1
2550;2550;3156;1
2551;2551;3157;1
2552;2552;3158;1
2553;2553;3159;1
2554;2554;3160;1
2555;2555;3161;1
2556;2556;3162;1
2557;2557;3163;1
2558;2558;3164;1
2559;2559;3165;1
2560;2560;3166;1
2561;2561;3167;1
2562;2562;3168;1
2563;2563;3169;1
2564;2564;3170;1
2565;2565;3171;1
2566;2566;3172;1
2567;2567;3173;1
2568;2568;3174;1
2569;2569;3175;1
2570;2570;3176;1
2571;2571;3177;1
2572;2572;3178;1
2573;2573;3179;1
2574;2574;3180;1
2575;2575;3181;1
2576;2576;3182;1
2577;2577;3184;1
2578;2578;3185;1
2579;2579;3186;1
2580;2580;3187;1
2581;2581;3188;1
2582;2582;3189;1
2583;2583;3190;1
2584;2584;3191;1
2585;2585;3192;1
2586;2586;3193;1
2587;2587;3194;1
2588;2588;3195;1
2589;2589;3196;1
2590;2590;3197;1
2591;2591;3199;1
2592;2592;3200;1
2593;2593;3201;1
2594;2594;3202;1
2595;2595;3203;1
2596;2596;3204;1
2597;2597;3205;1
2598;2598;3206;1
2599;2599;3208;1
2600;2600;3209;1
2601;2601;3210;1
2602;2602;3212;1
2603;2603;3213;1
2604;2604;3214;1
2605;2605;3215;1
2606;2606;3216;1
2607;2607;3217;1
2608;2608;3219;1
2609;2609;3220;1
2610;2610;3222;1
2611;2611;3223;1
2612;2612;3224;1
2613;2613;3226;1
2614;2614;3227;1
2615;2615;2099;1
2616;2616;2100;1
2617;2617;2101;1
2618;2618;2102;1
2619;2619;2103;1
2620;2620;2104;1
2621;2621;2105;1
2622;2622;2106;1
2623;2623;2107;1
2624;2624;2108;1
2625;2625;2109;1
2626;2626;2110;1
2627;2627;2111;1
2628;2628;2112;1
2629;2629;2113;1
2630;2630;2114;1
2631;2631;2115;1
2632;2632;2116;1
2633;2633;2117;1
2634;2634;2118;1
2635;2635;2119;1
2636;2636;2120;1
2637;2637;2121;1
2638;2638;2122;1
2639;2639;2123;1
2640;2640;2124;1
2641;2641;2125;1
2642;2642;2126;1
2643;2643;2127;1
2644;2644;2128;1
2645;2645;2129;1
2646;2646;2130;1
2647;2647;2131;1
2648;2648;2132;1
2649;2649;2133;1
2650;2650;2134;1
2651;2651;2135;1
2652;2652;2136;1
2653;2653;2137;1
2654;2654;2138;1
2655;2655;2139;1
2656;2656;2140;1
2657;2657;2141;1
2658;2658;2142;1
2659;2659;2143;1
2660;2660;2144;1
2661;2661;2145;1
2662;2662;2146;1
2663;2663;2147;1
2664;2664;2148;1
2665;2665;2149;1
2666;2666;2150;1
2667;2667;2151;1
2668;2668;2152;1
2669;2669;2153;1
2670;2670;2154;1
2671;2671;2155;1
2672;2672;2156;1
2673;2673;2157;1
2674;2674;2158;1
2675;2675;2159;1
2676;2676;2160;1
2677;2677;2161;1
2678;2678;2162;1
2679;2679;2163;1
2680;2680;2164;1
2681;2681;2165;1
2682;2682;2166;1
2683;2683;2167;1
2684;2684;2168;1
2685;2685;2169;1
2686;2686;2170;1
2687;2687;2171;1
2688;2688;2172;1
2689;2689;2173;1
2690;2690;2174;1
2691;2691;2175;1
2692;2692;2176;1
2693;2693;2177;1
2694;2694;2178;1
2695;2695;2179;1
2696;2696;2180;1
2697;2697;2181;1
2698;2698;2182;1
2699;2699;2183;1
2700;2700;2184;1
2701;2701;2185;1
2702;2702;2186;1
2703;2703;2187;1
2704;2704;2188;1
2705;2705;2189;1
2706;2706;2190;1
2707;2707;2191;1
2708;2708;2192;1
2709;2709;2193;1
2710;2710;2194;1
2711;2711;2195;1
2712;2712;2196;1
2713;2713;2197;1
2714;2714;2198;1
2715;2715;2199;1
2716;2716;2200;1
2717;2717;2201;1
2718;2718;2202;1
2719;2719;2203;1
2720;2720;2204;1
2721;2721;2205;1
2722;2722;2206;1
2723;2723;2207;1
2724;2724;2208;1
2725;2725;2209;1
2726;2726;2210;1
2727;2727;2212;1
2728;2728;2213;1
2729;2729;2214;1
2730;2730;2215;1
2731;2731;2216;1
2732;2732;2217;1
2733;2733;2218;1
2734;2734;2219;1
2735;2735;2220;1
2736;2736;2221;1
2737;2737;2222;1
2738;2738;2223;1
2739;2739;2224;1
2740;2740;2225;1
2741;2741;2226;1
2742;2742;2227;1
2743;2743;2228;1
2744;2744;2229;1
2745;2745;2230;1
2746;2746;2231;1
2747;2747;2232;1
2748;2748;2234;1
2749;2749;2235;1
2750;2750;2236;1
2751;2751;2237;1
2752;2752;2239;1
2753;2753;2240;1
2754;2754;2241;1
2755;2755;2242;1
2756;2756;2245;1
2757;2757;2246;1
2758;2758;2247;1
2759;2759;2248;1
2760;2760;2249;1
2761;2761;2250;1
2762;2762;2252;1
2763;2763;2253;1
2764;2764;2254;1
2765;2765;2255;1
2766;2766;2256;1
2767;2767;2257;1
2768;2768;2258;1
2769;2769;2260;1
2770;2770;2261;1
2771;2771;2262;1
2772;2772;2263;1
2773;2773;2264;1
2774;2774;2265;1
2775;2775;2266;1
2776;2776;2267;1
2777;2777;2268;1
2778;2778;2269;1
2779;2779;2270;1
2780;2780;2271;1
2781;2781;2272;1
2782;2782;2273;1
2783;2783;2274;1
2784;2784;2275;1
2785;2785;2276;1
2786;2786;2277;1
2787;2787;2278;1
2788;2788;2279;1
2789;2789;2280;1
2790;2790;2281;1
2791;2791;2282;1
2792;2792;2283;1
2793;2793;2284;1
2794;2794;2285;1
2795;2795;2286;1
2796;2796;2287;1
2797;2797;2288;1
2798;2798;2289;1
2799;2799;2290;1
2800;2800;2291;1
2801;2801;2292;1
2802;2802;2293;1
2803;2803;2294;1
2804;2804;2295;1
2805;2805;2296;1
2806;2806;2297;1
2807;2807;2298;1
2808;2808;2299;1
2809;2809;2300;1
2810;2810;2301;1
2811;2811;2302;1
2812;2812;2303;1
2813;2813;2304;1
2814;2814;2305;1
2815;2815;2306;1
2816;2816;2307;1
2817;2817;2308;1
2818;2818;2309;1
2819;2819;2310;1
2820;2820;2311;1
2821;2821;2312;1
2822;2822;2313;1
2823;2823;2314;1
2824;2824;2315;1
2825;2825;2316;1
2826;2826;2317;1
2827;2827;2318;1
2828;2828;2319;1
2829;2829;2320;1
2830;2830;2321;1
2831;2831;2322;1
2832;2832;2323;1
2833;2833;2324;1
2834;2834;2325;1
2835;2835;2326;1
2836;2836;2327;1
2837;2837;2328;1
2838;2838;2329;1
2839;2839;2330;1
2840;2840;2331;1
2841;2841;2332;1
2842;2842;2333;1
2843;2843;2334;1
2844;2844;2335;1
2845;2845;2336;1
2846;2846;2337;1
2847;2847;2338;1
2848;2848;2339;1
