SHOPPING_CART_ID; DELETED_ON; CREATED_ON; AMOUNT_OF_PRODUCTS; CUSTOMER_ID
985; ;2024-04-03;19;79
986; ;2024-02-17;9;
987; ;2024-01-27;10;
988; ;2024-05-30;3;
989; ;2024-04-07;6;
990; ;2024-05-24;22;
991; ;2024-03-04;4;
992; ;2024-02-11;5;
993; ;2024-04-14;5;
994; ;2024-05-22;3;
995; ;2024-06-10;13;
996; ;2024-04-05;1;
997; ;2024-02-15;4;
998; ;2024-03-10;8;
999; ;2024-06-29;23;
1000; ;2024-05-25;3;
1001; ;2024-06-10;3;
1002; ;2024-02-11;22;
1003; ;2024-04-04;4;
1004; ;2024-03-09;13;
1005; ;2024-05-18;3;
1006; ;2024-02-16;28;
1007; ;2024-06-05;9;
1008; ;2024-05-05;9;
1009; ;2024-06-12;6;
1010; ;2024-02-19;11;
1011; ;2024-02-28;12;87
1012; ;2024-04-20;10;
1013; ;2024-04-20;14;
1014; ;2024-01-24;2;
1015; ;2024-06-12;9;
1016; ;2024-05-13;3;67
1017; ;2024-02-08;15;24
1018; ;2024-05-23;4;
1019; ;2024-02-21;9;
1020; ;2024-03-17;35;
1021; ;2024-04-26;18;2
1022; ;2024-02-29;4;
1023; ;2024-03-11;12;
1024; ;2024-03-13;21;
1025; ;2024-04-08;3;
1026; ;2024-06-30;15;
1027; ;2024-06-10;15;
1028; ;2024-01-27;7;
1029; ;2024-03-17;1;
1030; ;2024-06-28;9;
1031; ;2024-02-21;16;
1032; ;2024-02-12;4;
1033; ;2024-05-06;13;
1034; ;2024-04-28;4;
1035; ;2024-06-07;22;
1036; ;2024-05-06;7;
1037; ;2024-03-17;2;
1038; ;2024-05-21;30;
1039; ;2024-02-22;16;8
1040; ;2024-06-18;6;
1041; ;2024-05-30;12;
1042; ;2024-06-15;2;
1043; ;2024-01-02;3;
1044; ;2024-04-12;4;
1045; ;2024-01-27;5;
1046; ;2024-06-25;2;26
1047; ;2024-02-05;17;
1048; ;2024-06-02;19;
1049; ;2024-05-08;20;
1050; ;2024-02-22;10;
1051; ;2024-06-15;3;
1052; ;2024-05-13;6;
1053; ;2024-04-20;4;
1054; ;2024-01-10;7;
1055; ;2024-04-19;4;
1056; ;2024-06-18;10;
1057; ;2024-02-11;2;
1058; ;2024-05-29;6;
1059; ;2024-06-07;15;
1060; ;2024-06-27;7;
1061; ;2024-02-05;9;
1062; ;2024-03-14;17;
1063; ;2024-01-18;6;
1064; ;2024-06-09;15;
1065; ;2024-01-20;12;
1066; ;2024-01-04;3;
1067; ;2024-03-26;35;
1068; ;2024-04-01;27;
1069; ;2024-03-30;11;
1070; ;2024-01-13;11;
1071; ;2024-04-18;3;
1072; ;2024-01-06;12;
1073; ;2024-02-02;13;
1074; ;2024-03-27;4;
1075; ;2024-01-31;12;
1076; ;2024-02-23;19;
1077; ;2024-01-19;8;
1078; ;2024-06-12;2;
1079; ;2024-06-01;4;
1080; ;2024-03-28;4;
1081; ;2024-04-08;2;
1082; ;2024-04-04;6;
1083; ;2024-05-11;31;
1084; ;2024-01-25;12;
1085; ;2024-04-04;14;
1086; ;2024-01-15;15;
1087; ;2024-01-18;2;
1088; ;2024-04-05;4;
1089; ;2024-05-21;19;
1090; ;2024-04-27;8;
1091; ;2024-02-14;9;
1092; ;2024-03-22;5;
1093; ;2024-03-09;5;
1094; ;2024-06-29;2;46
1095; ;2024-04-12;1;
1096; ;2024-03-27;12;
1097; ;2024-04-08;9;
1098; ;2024-03-16;11;39
1099; ;2024-05-22;10;
1100; ;2024-05-15;5;64
1101; ;2024-06-13;17;
1102; ;2024-03-25;11;
1103; ;2024-02-10;4;
1104; ;2024-05-02;8;
1105; ;2024-06-16;18;
1106; ;2024-02-23;14;
1107; ;2024-03-16;5;
1108; ;2024-02-08;2;
1109; ;2024-03-08;8;
1110; ;2024-04-05;11;
1111; ;2024-06-19;12;58
1112; ;2024-04-16;5;81
1113; ;2024-01-11;3;
1114; ;2024-06-22;3;
1115; ;2024-05-03;9;
1116; ;2024-04-26;3;
1117; ;2024-01-20;3;
1118; ;2024-01-07;7;
1119; ;2024-01-30;1;
1120; ;2024-05-15;18;65
1121; ;2024-04-02;12;7
1122; ;2024-01-28;3;
1123; ;2024-03-05;5;
1124; ;2024-05-20;16;
1125; ;2024-01-03;3;
1126; ;2024-02-24;6;
1127; ;2024-05-17;2;
1128; ;2024-05-17;16;
1129; ;2024-02-22;7;
1130; ;2024-05-19;1;
1131; ;2024-01-05;11;
1132; ;2024-03-07;4;
1133; ;2024-04-26;6;
1134; ;2024-03-10;13;
1135; ;2024-06-22;6;
1136; ;2024-03-20;1;
1137; ;2024-01-07;5;
1138; ;2024-01-28;13;
1139; ;2024-05-26;7;
1140; ;2024-06-25;9;
1141; ;2024-05-22;11;
1142; ;2024-02-03;7;
1143; ;2024-05-08;1;
1144; ;2024-03-15;15;
1145; ;2024-06-30;10;
1146; ;2024-05-22;3;
1147; ;2024-03-21;10;
1148; ;2024-03-30;6;
1149; ;2024-05-17;14;83
1150; ;2024-01-16;5;
1151; ;2024-03-03;8;
1152; ;2024-04-08;8;
1153; ;2024-04-22;14;
1154; ;2024-03-13;2;81
1155; ;2024-06-22;3;
1156; ;2024-01-13;8;
1157; ;2024-06-04;10;
1158; ;2024-05-08;3;
1159; ;2024-04-22;3;
1160; ;2024-01-06;4;
1161; ;2024-03-16;5;
1162; ;2024-03-16;8;
1163; ;2024-04-20;3;
1164; ;2024-03-12;8;
1165; ;2024-04-20;6;
1166; ;2024-06-24;18;
1167; ;2024-03-12;12;
1168; ;2024-01-28;2;
1169; ;2024-02-10;3;
1170; ;2024-05-22;5;52
1171; ;2024-01-05;26;45
1172; ;2024-01-18;7;
1173; ;2024-02-21;17;
1174; ;2024-01-17;9;92
1175; ;2024-03-04;7;
1176; ;2024-05-06;3;
1177; ;2024-04-22;1;
1178; ;2024-04-16;11;
1179; ;2024-04-13;5;
1180; ;2024-04-07;7;53
1181; ;2024-05-13;8;
1182; ;2024-01-29;5;
1183; ;2024-01-05;14;
1184; ;2024-04-16;7;28
1185; ;2024-05-24;2;
1186; ;2024-04-20;9;48
1187; ;2024-02-04;4;
1188; ;2024-06-27;4;93
1189; ;2024-05-09;9;
1190; ;2024-06-24;6;
1191; ;2024-04-28;5;
1192; ;2024-02-11;9;
1193; ;2024-05-18;2;
1194; ;2024-01-17;3;4
1195; ;2024-02-04;9;
1196; ;2024-05-29;3;
1197; ;2024-04-09;9;
1198; ;2024-03-14;12;
1199; ;2024-02-24;12;
1200; ;2024-01-19;6;
1201; ;2024-03-16;2;
1202; ;2024-03-08;22;
1203; ;2024-03-05;2;10
1204; ;2024-04-02;8;
1205; ;2024-03-10;6;
1206; ;2024-03-11;8;
1207; ;2024-06-07;9;
1208; ;2024-02-10;14;
1209; ;2024-01-24;2;
1210; ;2024-02-24;4;
1211; ;2024-05-23;7;
1212; ;2024-03-20;3;
1213; ;2024-03-04;2;
1214; ;2024-03-13;4;
1215; ;2024-05-02;7;94
1216; ;2024-03-27;28;
1217; ;2024-05-06;18;
1218; ;2024-01-13;3;
1219; ;2024-01-30;12;
1220; ;2024-02-09;11;
1221; ;2024-01-08;16;
1222; ;2024-03-15;9;
1223; ;2024-02-19;3;
1224; ;2024-01-30;1;
1225; ;2024-02-26;4;
1226; ;2024-04-22;3;81
1227; ;2024-04-04;3;
1228; ;2024-03-20;9;
1229; ;2024-06-10;3;16
1230; ;2024-01-21;7;
1231; ;2024-03-01;11;
1232; ;2024-01-27;6;
1233; ;2024-01-12;4;
1234; ;2024-02-14;2;57
1235; ;2024-03-06;9;
1236; ;2024-04-10;4;
1237; ;2024-05-11;2;
1238; ;2024-02-05;1;
1239; ;2024-01-11;12;
1240; ;2024-05-23;6;
1241; ;2024-01-08;12;
1242; ;2024-04-23;12;
1243; ;2024-01-28;1;4
1244; ;2024-06-30;1;
1245; ;2024-06-07;7;
1246; ;2024-06-25;10;
1247; ;2024-06-22;4;
1248; ;2024-05-01;19;
1249; ;2024-03-12;4;
1250; ;2024-05-07;2;
1251; ;2024-01-19;13;
1252; ;2024-03-28;19;
1253; ;2024-01-31;3;
1254; ;2024-02-28;24;
1255; ;2024-03-08;11;
1256; ;2024-02-18;7;
1257; ;2024-06-18;27;
1258; ;2024-02-10;3;
1259; ;2024-04-02;3;
1260; ;2024-03-30;11;
1261; ;2024-02-29;18;
1262; ;2024-01-18;37;
1263; ;2024-05-21;3;
1264; ;2024-01-26;13;
1265; ;2024-06-07;14;
1266; ;2024-01-19;6;
1267; ;2024-05-12;13;42
1268; ;2024-06-01;10;
1269; ;2024-05-29;5;
1270; ;2024-06-27;13;
1271; ;2024-06-08;7;
1272; ;2024-03-21;3;
1273; ;2024-01-20;6;
1274; ;2024-03-07;2;
1275; ;2024-06-14;5;
1276; ;2024-05-23;5;
1277; ;2024-05-08;5;
1278; ;2024-05-23;12;
1279; ;2024-03-24;26;
1280; ;2024-04-05;4;
1281; ;2024-04-01;10;42
1282; ;2024-01-11;4;
1283; ;2024-02-28;5;
1284; ;2024-04-02;2;17
1285; ;2024-02-11;5;
1286; ;2024-02-07;13;
1287; ;2024-01-15;37;
1288; ;2024-06-25;9;
1289; ;2024-06-22;15;
1290; ;2024-05-19;34;
1291; ;2024-01-26;25;
1292; ;2024-03-19;7;
1293; ;2024-06-25;10;82
1294; ;2024-05-13;13;
1295; ;2024-05-16;6;
1296; ;2024-06-01;29;10
1297; ;2024-01-08;2;
1298; ;2024-02-02;4;
1299; ;2024-04-15;14;
1300; ;2024-05-15;15;
1301; ;2024-05-13;8;
1302; ;2024-02-22;13;
1303; ;2024-06-18;5;
1304; ;2024-06-02;7;
1305; ;2024-01-23;1;
1306; ;2024-03-27;1;
1307; ;2024-05-28;7;
1308; ;2024-05-31;7;
1309; ;2024-05-05;7;
1310; ;2024-04-26;7;
1311; ;2024-05-04;23;
1312; ;2024-03-18;3;
1313; ;2024-06-15;11;37
1314; ;2024-01-22;4;
1315; ;2024-05-14;3;
1316; ;2024-06-18;4;
1317; ;2024-04-10;4;77
1318; ;2024-03-06;10;89
1319; ;2024-03-03;7;
1320; ;2024-01-22;9;
1321; ;2024-03-03;7;
1322; ;2024-06-01;4;
1323; ;2024-03-24;5;
1324; ;2024-05-06;17;
1325; ;2024-04-21;7;
1326; ;2024-03-02;7;
1327; ;2024-02-15;8;
1328; ;2024-06-14;4;
1329; ;2024-04-08;15;
1330; ;2024-01-02;12;
1331; ;2024-03-20;6;
1332; ;2024-06-08;6;
1333; ;2024-02-09;8;
1334; ;2024-05-27;9;
1335; ;2024-04-23;8;
1336; ;2024-03-01;8;
1337; ;2024-03-26;8;
1338; ;2024-01-15;25;
1339; ;2024-04-10;14;
1340; ;2024-03-25;2;
1341; ;2024-03-22;8;
1342; ;2024-03-05;4;
1343; ;2024-01-20;6;
1344; ;2024-05-28;12;
1345; ;2024-04-17;7;
1346; ;2024-02-05;11;
1347; ;2024-04-15;3;2
1348; ;2024-06-17;2;
1349; ;2024-04-17;7;
1350; ;2024-05-05;6;
1351; ;2024-06-04;4;
1352; ;2024-05-15;1;
1353; ;2024-03-05;11;
1354; ;2024-06-28;6;
1355; ;2024-05-21;5;
1356; ;2024-03-16;11;
1357; ;2024-01-10;8;
1358; ;2024-05-19;12;
1359; ;2024-04-09;5;
1360; ;2024-05-14;22;
1361; ;2024-01-12;11;
1362; ;2024-04-09;6;
1363; ;2024-01-03;13;
1364; ;2024-05-24;6;
1365; ;2024-03-15;3;
1366; ;2024-02-24;30;
1367; ;2024-05-11;2;
1368; ;2024-01-14;19;
1369; ;2024-04-07;8;
1370; ;2024-01-20;13;
1371; ;2024-03-16;9;
1372; ;2024-05-21;6;
1373; ;2024-06-29;8;
1374; ;2024-04-12;17;80
1375; ;2024-03-29;2;10
1376; ;2024-05-18;3;77
1377; ;2024-04-29;1;
1378; ;2024-01-28;4;
1379; ;2024-02-03;3;
1380; ;2024-02-29;7;
1381; ;2024-03-30;7;
1382; ;2024-04-08;11;
1383; ;2024-03-05;4;
1384; ;2024-02-15;20;
1385; ;2024-02-01;4;
1386; ;2024-06-16;6;
1387; ;2024-01-29;3;
1388; ;2024-06-14;12;21
1389; ;2024-06-02;4;
1390; ;2024-04-22;12;
1391; ;2024-06-01;2;32
1392; ;2024-03-01;1;16
1393; ;2024-04-24;5;
1394; ;2024-06-01;10;
1395; ;2024-03-09;11;
1396; ;2024-01-27;6;32
1397; ;2024-01-08;4;
1398; ;2024-06-07;4;
1399; ;2024-02-28;4;
1400; ;2024-03-26;9;
1401; ;2024-06-16;2;
1402; ;2024-04-07;7;
1403; ;2024-02-17;17;
1404; ;2024-06-30;3;
1405; ;2024-06-05;3;
1406; ;2024-02-27;7;
1407; ;2024-01-10;7;
1408; ;2024-05-08;9;
1409; ;2024-05-28;4;
1410; ;2024-02-17;22;
1411; ;2024-05-27;18;
1412; ;2024-02-11;3;
1413; ;2024-04-10;11;
1414; ;2024-01-11;1;
1415; ;2024-06-27;21;
1416; ;2024-02-03;1;
1417; ;2024-04-29;8;
1418; ;2024-05-17;2;
1419; ;2024-04-25;14;
1420; ;2024-03-28;26;
1421; ;2024-01-25;6;
1422; ;2024-03-23;9;
1423; ;2024-02-04;5;
1424; ;2024-02-12;2;
1425; ;2024-02-08;8;
1426; ;2024-05-20;23;
1427; ;2024-01-05;33;8
1428; ;2024-04-07;11;
1429; ;2024-02-21;13;
1430; ;2024-06-25;12;
1431; ;2024-05-28;13;
1432; ;2024-05-15;14;
1433; ;2024-01-26;7;
1434; ;2024-01-23;2;
1435; ;2024-03-13;9;
1436; ;2024-06-22;5;
1437; ;2024-03-26;6;
1438; ;2024-01-27;17;
1439; ;2024-06-14;8;
1440; ;2024-04-24;9;
1441; ;2024-03-13;5;
1442; ;2024-02-26;19;11
1443; ;2024-06-21;12;27
1444; ;2024-05-31;20;
1445; ;2024-04-14;14;
1446; ;2024-04-03;3;
1447; ;2024-02-01;8;
1448; ;2024-02-06;5;
1449; ;2024-01-05;8;
1450; ;2024-03-26;20;
1451; ;2024-01-18;12;
1452; ;2024-01-21;11;72
1453; ;2024-01-16;10;
1454; ;2024-03-23;11;50
1455; ;2024-05-25;5;
1456; ;2024-01-18;18;78
1457; ;2024-06-20;8;
1458; ;2024-06-18;13;
1459; ;2024-04-07;19;
1460; ;2024-05-13;1;
1461; ;2024-04-26;14;
1462; ;2024-03-21;23;
1463; ;2024-05-03;4;
1464; ;2024-01-24;7;
1465; ;2024-01-24;10;
1466; ;2024-01-09;7;
1467; ;2024-02-04;7;
1468; ;2024-03-02;2;
1469; ;2024-01-15;16;
1470; ;2024-04-16;26;
1471; ;2024-06-03;14;
1472; ;2024-05-10;13;
1473; ;2024-05-12;5;
1474; ;2024-01-12;7;
1475; ;2024-01-09;12;
1476; ;2024-02-09;7;
1477; ;2024-03-26;10;
1478; ;2024-04-20;36;
1479; ;2024-02-01;12;
1480; ;2024-04-23;4;91
1481; ;2024-06-13;16;
1482; ;2024-04-17;4;
1483; ;2024-04-13;7;
1484; ;2024-01-14;8;
1485; ;2024-02-07;2;
1486; ;2024-04-16;8;
1487; ;2024-01-17;39;
1488; ;2024-04-13;10;
1489; ;2024-01-21;11;
1490; ;2024-02-26;28;
1491; ;2024-02-18;2;
1492; ;2024-02-19;12;
1493; ;2024-05-02;9;
1494; ;2024-02-14;4;
1495; ;2024-03-10;15;
1496; ;2024-04-11;7;
1497; ;2024-01-04;25;
1498; ;2024-06-16;3;
1499; ;2024-03-15;6;
1500; ;2024-02-06;11;
1501; ;2024-02-21;3;
1502; ;2024-02-11;12;
1503; ;2024-02-24;9;
1504; ;2024-02-01;5;72
1505; ;2024-02-07;8;
1506; ;2024-03-02;7;
1507; ;2024-06-28;5;
1508; ;2024-03-17;2;58
1509; ;2024-05-14;2;
1510; ;2024-04-13;28;
1511; ;2024-05-07;5;
1512; ;2024-05-03;11;
1513; ;2024-06-30;24;
1514; ;2024-04-23;18;
1515; ;2024-03-03;16;
1516; ;2024-04-29;15;
1517; ;2024-03-13;5;
1518; ;2024-02-15;21;
1519; ;2024-04-20;12;
1520; ;2024-05-28;9;
1521; ;2024-04-05;16;
1522; ;2024-03-16;10;
1523; ;2024-06-12;3;
1524; ;2024-02-16;8;
1525; ;2024-06-15;31;
1526; ;2024-01-25;20;60
1527; ;2024-05-06;2;
1528; ;2024-01-02;1;
1529; ;2024-04-27;2;
1530; ;2024-03-01;19;
1531; ;2024-04-05;2;
1532; ;2024-03-09;3;79
1533; ;2024-05-26;9;
1534; ;2024-05-03;9;
1535; ;2024-02-12;6;
1536; ;2024-06-21;8;
1537; ;2024-03-28;17;
1538; ;2024-06-22;2;
1539; ;2024-06-20;4;
1540; ;2024-05-24;5;52
1541; ;2024-01-08;10;74
1542; ;2024-02-19;22;
1543; ;2024-01-08;6;
1544; ;2024-03-16;22;60
1545; ;2024-03-02;4;
1546; ;2024-03-06;6;
1547; ;2024-02-17;4;
1548; ;2024-04-19;3;
1549; ;2024-03-30;12;
1550; ;2024-05-06;2;
1551; ;2024-01-20;9;
1552; ;2024-01-05;8;50
1553; ;2024-02-01;12;
1554; ;2024-04-02;9;
1555; ;2024-01-29;14;
1556; ;2024-02-15;3;
1557; ;2024-01-08;3;
1558; ;2024-03-21;8;7
1559; ;2024-03-14;2;
1560; ;2024-04-10;8;
1561; ;2024-06-23;12;17
1562; ;2024-06-14;10;
1563; ;2024-04-01;7;
1564; ;2024-05-23;9;
1565; ;2024-04-12;11;
1566; ;2024-01-08;3;
1567; ;2024-03-23;17;
1568; ;2024-04-11;3;
1569; ;2024-03-11;3;
1570; ;2024-04-13;8;
1571; ;2024-06-05;7;
1572; ;2024-01-15;2;
1573; ;2024-01-04;9;
1574; ;2024-05-12;15;
1575; ;2024-05-16;16;
1576; ;2024-05-02;9;
1577; ;2024-01-25;4;
1578; ;2024-06-03;30;
1579; ;2024-02-10;15;
1580; ;2024-04-22;3;
1581; ;2024-02-25;17;100
1582; ;2024-06-24;2;
1583; ;2024-02-14;13;74
1584; ;2024-02-14;3;
1585; ;2024-03-10;12;
1586; ;2024-06-03;8;
1587; ;2024-04-07;2;
1588; ;2024-05-08;22;
1589; ;2024-05-24;7;
1590; ;2024-02-03;8;
1591; ;2024-05-09;12;
1592; ;2024-04-12;26;
1593; ;2024-01-08;10;
1594; ;2024-04-08;11;
1595; ;2024-01-10;5;
1596; ;2024-03-22;4;
1597; ;2024-06-21;5;
1598; ;2024-06-26;9;
1599; ;2024-03-18;29;
1600; ;2024-04-06;16;
1601; ;2024-04-08;7;
1602; ;2024-05-17;20;
1603; ;2024-02-22;8;
1604; ;2024-05-10;6;
1605; ;2024-04-27;8;
1606; ;2024-01-19;22;
1607; ;2024-03-24;8;
1608; ;2024-03-04;7;
1609; ;2024-06-17;20;
1610; ;2024-05-28;5;
1611; ;2024-05-19;4;
1612; ;2024-04-14;15;11
1613; ;2024-04-22;15;
1614; ;2024-06-07;11;
1615; ;2024-06-03;5;
1616; ;2024-06-03;5;
1617; ;2024-05-08;12;
1618; ;2024-06-09;8;
1619; ;2024-05-06;19;
1620; ;2024-06-11;19;
1621; ;2024-05-22;4;
1622; ;2024-04-30;9;
1623; ;2024-04-11;10;
1624; ;2024-05-31;6;
1625; ;2024-02-23;4;
1626; ;2024-05-16;7;
1627; ;2024-05-22;1;
1628; ;2024-04-17;11;
1629; ;2024-02-21;11;87
1630; ;2024-06-20;5;
1631; ;2024-03-12;2;
1632; ;2024-03-23;10;
1633; ;2024-02-26;29;60
1634; ;2024-03-24;10;
1635; ;2024-05-27;12;
1636; ;2024-04-21;2;
1637; ;2024-03-20;10;
1638; ;2024-06-01;9;
1639; ;2024-05-12;38;
1640; ;2024-03-10;7;
1641; ;2024-05-22;7;77
1642; ;2024-03-06;10;
1643; ;2024-06-24;6;
1644; ;2024-02-14;11;
1645; ;2024-01-12;12;
1646; ;2024-02-02;17;
1647; ;2024-01-28;2;
1648; ;2024-05-18;8;40
1649; ;2024-04-05;6;
1650; ;2024-01-29;4;
1651; ;2024-06-27;9;
1652; ;2024-03-09;44;
1653; ;2024-05-01;4;
1654; ;2024-03-21;6;
1655; ;2024-05-14;20;
1656; ;2024-01-15;3;
1657; ;2024-04-22;5;
1658; ;2024-04-05;3;
1659; ;2024-02-19;23;
1660; ;2024-03-31;7;
1661; ;2024-03-03;13;
1662; ;2024-06-06;16;
1663; ;2024-02-29;11;
1664; ;2024-03-20;15;
1665; ;2024-06-11;7;
1666; ;2024-05-28;7;93
1667; ;2024-04-25;12;
1668; ;2024-03-27;7;
1669; ;2024-01-07;14;
1670; ;2024-03-15;4;
1671; ;2024-01-16;8;
1672; ;2024-01-31;6;
1673; ;2024-02-16;17;
1674; ;2024-01-10;31;
1675; ;2024-05-01;5;
1676; ;2024-05-15;3;
1677; ;2024-01-24;5;
1678; ;2024-06-08;4;
1679; ;2024-01-23;3;
1680; ;2024-04-24;3;
1681; ;2024-05-15;11;
1682; ;2024-03-02;21;
1683; ;2024-02-29;6;
1684; ;2024-05-26;10;
1685; ;2024-05-12;9;
1686; ;2024-02-15;6;
1687; ;2024-04-07;11;
1688; ;2024-06-03;5;
1689; ;2024-05-19;2;
1690; ;2024-01-26;12;
1691; ;2024-03-17;23;31
1692; ;2024-06-27;3;
1693; ;2024-01-05;22;
1694; ;2024-03-12;6;
1695; ;2024-05-02;1;
1696; ;2024-04-20;3;
1697; ;2024-05-19;5;
1698; ;2024-04-23;6;
1699; ;2024-01-12;3;
1700; ;2024-02-10;11;11
1701; ;2024-03-22;8;
1702; ;2024-06-27;8;
1703; ;2024-04-30;16;
1704; ;2024-03-07;8;
1705; ;2024-02-10;3;
1706; ;2024-02-20;3;
1707; ;2024-01-14;25;
1708; ;2024-04-11;9;
1709; ;2024-06-21;6;
1710; ;2024-04-10;7;
1711; ;2024-04-15;4;
1712; ;2024-05-14;16;
1713; ;2024-06-15;12;
1714; ;2024-05-03;5;
1715; ;2024-06-16;10;
1716; ;2024-06-14;20;30
1717; ;2024-05-23;5;
1718; ;2024-06-17;9;38
1719; ;2024-01-23;9;
1720; ;2024-05-04;4;
1721; ;2024-05-20;5;
1722; ;2024-06-07;5;
1723; ;2024-06-07;4;
1724; ;2024-01-04;15;
1725; ;2024-04-07;7;
1726; ;2024-02-04;9;63
1727; ;2024-01-16;4;
1728; ;2024-04-14;7;
1729; ;2024-06-02;8;
1730; ;2024-01-21;9;
1731; ;2024-01-12;3;
1732; ;2024-02-22;3;
1733; ;2024-06-08;2;
1734; ;2024-04-20;12;
1735; ;2024-03-23;4;
1736; ;2024-01-09;3;
1737; ;2024-01-23;10;
1738; ;2024-01-14;1;
1739; ;2024-05-20;9;
1740; ;2024-04-03;5;
1741; ;2024-01-28;15;
1742; ;2024-05-17;10;
1743; ;2024-02-11;6;
1744; ;2024-06-10;3;
1745; ;2024-05-10;13;
1746; ;2024-03-15;9;
1747; ;2024-03-09;10;
1748; ;2024-03-25;13;
1749; ;2024-02-13;21;
1750; ;2024-06-26;7;
1751; ;2024-02-08;13;
1752; ;2024-01-23;6;
1753; ;2024-04-08;8;4
1754; ;2024-02-02;14;
1755; ;2024-01-08;13;
1756; ;2024-06-06;2;26
1757; ;2024-05-30;12;
1758; ;2024-02-12;2;
1759; ;2024-06-02;3;
1760; ;2024-06-27;6;
1761; ;2024-04-21;3;
1762; ;2024-01-03;7;
1763; ;2024-06-29;3;
1764; ;2024-06-01;15;
1765; ;2024-01-30;20;19
1766; ;2024-02-17;8;
1767; ;2024-04-05;2;
1768; ;2024-02-23;9;
1769; ;2024-03-13;3;
1770; ;2024-05-16;22;
1771; ;2024-06-28;3;
1772; ;2024-03-18;5;
1773; ;2024-06-02;16;
1774; ;2024-03-08;19;
1775; ;2024-02-06;8;
1776; ;2024-01-18;2;
1777; ;2024-01-08;3;20
1778; ;2024-06-14;5;
1779; ;2024-02-01;5;
1780; ;2024-06-25;3;
1781; ;2024-06-13;8;
1782; ;2024-06-10;16;
1783; ;2024-02-06;7;
1784; ;2024-06-12;6;
1785; ;2024-04-23;11;
1786; ;2024-04-01;10;
1787; ;2024-01-18;6;
1788; ;2024-04-18;10;
1789; ;2024-02-25;4;57
1790; ;2024-02-07;44;
1791; ;2024-01-06;4;
1792; ;2024-06-12;22;
1793; ;2024-05-13;18;
1794; ;2024-02-08;14;
1795; ;2024-02-16;21;
1796; ;2024-05-21;12;
1797; ;2024-03-29;5;
1798; ;2024-04-18;9;
1799; ;2024-02-25;16;
1800; ;2024-05-30;7;
1801; ;2024-06-14;5;
1802; ;2024-05-28;10;
1803; ;2024-01-14;8;
1804; ;2024-02-05;11;
1805; ;2024-01-02;30;
1806; ;2024-01-09;23;
1807; ;2024-01-06;8;
1808; ;2024-05-17;4;
1809; ;2024-01-24;5;
1810; ;2024-03-09;17;
1811; ;2024-02-29;6;
1812; ;2024-05-24;10;
1813; ;2024-05-11;3;
1814; ;2024-01-13;12;
1815; ;2024-01-24;7;
1816; ;2024-01-26;18;
1817; ;2024-04-07;3;
1818; ;2024-03-14;19;
1819; ;2024-03-10;10;
1820; ;2024-04-30;13;
1821; ;2024-06-12;6;
1822; ;2024-03-30;7;
1823; ;2024-01-24;4;19
1824; ;2024-06-25;10;
1825; ;2024-06-08;11;
1826; ;2024-06-09;11;
1827; ;2024-03-04;2;
1828; ;2024-05-23;19;
1829; ;2024-03-11;16;
1830; ;2024-04-07;19;
1831; ;2024-05-30;12;
1832; ;2024-03-24;7;
1833; ;2024-02-09;12;
1834; ;2024-06-20;8;
1835; ;2024-03-13;42;
1836; ;2024-03-22;20;
1837; ;2024-03-05;12;
1838; ;2024-06-26;6;
1839; ;2024-04-24;8;
1840; ;2024-06-11;2;
1841; ;2024-05-04;7;
1842; ;2024-02-07;14;
1843; ;2024-05-27;20;
1844; ;2024-04-11;2;37
1845; ;2024-04-23;20;
1846; ;2024-04-13;8;
1847; ;2024-04-27;8;
1848; ;2024-03-11;13;
1849; ;2024-02-01;8;
1850; ;2024-03-09;12;
1851; ;2024-04-15;4;
1852; ;2024-01-24;3;
1853; ;2024-02-23;14;
1854; ;2024-02-01;16;
1855; ;2024-06-18;13;
1856; ;2024-02-07;3;
1857; ;2024-05-08;16;
1858; ;2024-02-13;12;
1859; ;2024-06-21;10;
1860; ;2024-01-15;3;
1861; ;2024-06-21;17;
1862; ;2024-01-29;11;
1863; ;2024-02-15;5;
1864; ;2024-04-05;14;
1865; ;2024-04-12;27;
1866; ;2024-04-13;5;
1867; ;2024-04-18;2;7
1868; ;2024-03-15;2;
1869; ;2024-03-30;31;
1870; ;2024-01-23;18;
1871; ;2024-01-07;6;
1872; ;2024-04-26;8;
1873; ;2024-05-17;2;
1874; ;2024-01-15;16;
1875; ;2024-03-01;6;
1876; ;2024-02-22;8;
1877; ;2024-04-07;9;
1878; ;2024-04-11;5;
1879; ;2024-02-12;40;
1880; ;2024-03-24;8;
1881; ;2024-02-29;6;
1882; ;2024-04-22;33;
1883; ;2024-05-15;16;
1884; ;2024-05-05;18;55
1885; ;2024-05-14;4;
1886; ;2024-05-29;1;
1887; ;2024-03-31;10;
1888; ;2024-03-20;8;
1889; ;2024-03-08;4;
1890; ;2024-06-15;3;
1891; ;2024-02-15;4;
1892; ;2024-06-24;7;
1893; ;2024-03-15;3;68
1894; ;2024-05-09;7;24
1895; ;2024-06-12;28;
1896; ;2024-02-25;11;
1897; ;2024-05-16;5;
1898; ;2024-06-10;4;
1899; ;2024-02-25;25;36
1900; ;2024-01-24;8;
1901; ;2024-02-29;6;
1902; ;2024-06-27;7;
1903; ;2024-02-19;2;
1904; ;2024-05-21;7;
1905; ;2024-04-15;7;25
1906; ;2024-04-10;32;
1907; ;2024-03-05;2;
1908; ;2024-01-30;17;94
